Date,High_EL,Low_EL,Open_EL,Close_EL,Volume_EL
2010-06-09,29.139999389648438,28.03499984741211,28.06999969482422,28.4950008392334,4615400
2010-06-10,29.09000015258789,28.739999771118164,28.764999389648438,29.05500030517578,3027800
2010-06-11,28.934999465942383,28.364999771118164,28.7549991607666,28.93000030517578,3622200
2010-06-14,29.360000610351562,28.709999084472656,29.0049991607666,29.079999923706055,3786600
2010-06-15,30.145000457763672,29.024999618530273,29.204999923706055,30.125,3678400
2010-06-16,30.0049991607666,29.55500030517578,29.850000381469727,29.725000381469727,3816600
2010-06-17,29.920000076293945,29.280000686645508,29.920000076293945,29.864999771118164,2936400
2010-06-18,30.084999084472656,29.65999984741211,29.780000686645508,29.969999313354492,2986400
2010-06-21,30.399999618530273,29.325000762939453,30.395000457763672,29.489999771118164,3099800
2010-06-22,29.84000015258789,28.809999465942383,29.459999084472656,28.8799991607666,2839200
2010-06-23,28.844999313354492,28.19499969482422,28.844999313354492,28.670000076293945,2773600
2010-06-24,28.604999542236328,28.174999237060547,28.514999389648438,28.2549991607666,2421400
2010-06-25,28.530000686645508,27.969999313354492,28.360000610351562,28.114999771118164,2442200
2010-06-28,28.350000381469727,27.94499969482422,28.229999542236328,28.094999313354492,1222400
2010-06-29,27.905000686645508,27.395000457763672,27.905000686645508,27.69499969482422,3479000
2010-06-30,28.30500030517578,27.665000915527344,27.704999923706055,27.864999771118164,3667200
2010-07-01,28.530000686645508,27.69499969482422,27.889999389648438,28.454999923706055,4656200
2010-07-02,29.0,28.045000076293945,28.094999313354492,28.69499969482422,3725400
2010-07-06,29.950000762939453,28.989999771118164,29.079999923706055,29.329999923706055,5175000
2010-07-07,30.204999923706055,29.440000534057617,29.440000534057617,30.19499969482422,4169800
2010-07-08,30.799999237060547,30.139999389648438,30.440000534057617,30.75,2681200
2010-07-09,31.360000610351562,30.600000381469727,30.68000030517578,31.094999313354492,3805400
2010-07-12,31.21500015258789,30.75,30.950000762939453,31.075000762939453,2665400
2010-07-13,32.01499938964844,31.235000610351562,31.354999542236328,31.864999771118164,3489800
2010-07-14,32.564998626708984,31.514999389648438,31.704999923706055,32.560001373291016,4603800
2010-07-15,32.5,32.060001373291016,32.48500061035156,32.46500015258789,6257200
2010-07-16,32.314998626708984,31.584999084472656,32.244998931884766,31.735000610351562,3298400
2010-07-19,32.04999923706055,31.239999771118164,31.94499969482422,31.405000686645508,2845200
2010-07-20,31.219999313354492,30.485000610351562,31.1299991607666,31.209999084472656,4630600
2010-07-21,31.530000686645508,30.364999771118164,31.334999084472656,30.579999923706055,3356000
2010-07-22,31.264999389648438,30.725000381469727,30.875,31.135000228881836,3236800
2010-07-23,31.344999313354492,30.2549991607666,30.46500015258789,31.334999084472656,5098200
2010-07-26,31.485000610351562,30.700000762939453,30.780000686645508,31.485000610351562,4976800
2010-07-27,31.94499969482422,31.485000610351562,31.625,31.71500015258789,4671000
2010-07-28,31.68000030517578,30.94499969482422,31.68000030517578,31.0,2683600
2010-07-29,31.459999084472656,30.885000228881836,31.114999771118164,31.19499969482422,3400800
2010-07-30,31.280000686645508,30.829999923706055,30.934999465942383,31.125,3079400
2010-08-02,32.07500076293945,31.219999313354492,31.604999542236328,31.725000381469727,3942800
2010-08-03,31.739999771118164,31.084999084472656,31.69499969482422,31.389999389648438,3443600
2010-08-04,31.764999389648438,31.395000457763672,31.514999389648438,31.639999389648438,2799200
2010-08-05,31.905000686645508,31.3799991607666,31.485000610351562,31.655000686645508,2884000
2010-08-06,31.864999771118164,31.264999389648438,31.350000381469727,31.729999542236328,2582400
2010-08-09,32.14500045776367,31.825000762939453,31.825000762939453,31.96500015258789,2384000
2010-08-10,31.684999465942383,31.3799991607666,31.649999618530273,31.479999542236328,3233200
2010-08-11,31.0049991607666,30.049999237060547,30.875,30.174999237060547,5305800
2010-08-12,29.575000762939453,27.30500030517578,27.364999771118164,29.399999618530273,18136000
2010-08-13,29.360000610351562,28.649999618530273,29.235000610351562,28.90999984741211,4239400
2010-08-16,28.795000076293945,28.420000076293945,28.764999389648438,28.71500015258789,4893800
2010-08-17,29.55500030517578,28.635000228881836,28.860000610351562,29.280000686645508,4512400
2010-08-18,29.614999771118164,29.065000534057617,29.299999237060547,29.360000610351562,3293400
2010-08-19,29.31999969482422,28.71500015258789,29.25,29.020000457763672,2640200
2010-08-20,28.969999313354492,28.55500030517578,28.780000686645508,28.69499969482422,2531000
2010-08-23,28.934999465942383,28.239999771118164,28.844999313354492,28.280000686645508,3280600
2010-08-24,28.385000228881836,27.75,27.844999313354492,28.235000610351562,3434600
2010-08-25,28.540000915527344,27.934999465942383,28.010000228881836,28.459999084472656,3392200
2010-08-26,28.704999923706055,28.274999618530273,28.524999618530273,28.325000762939453,2798600
2010-08-27,28.774999618530273,28.104999542236328,28.53499984741211,28.68000030517578,1932600
2010-08-30,28.6200008392334,27.825000762939453,28.614999771118164,27.854999542236328,3078200
2010-08-31,28.295000076293945,27.655000686645508,27.655000686645508,28.03499984741211,3675000
2010-09-01,29.084999084472656,28.415000915527344,28.415000915527344,29.040000915527344,2746600
2010-09-02,29.209999084472656,28.84000015258789,28.989999771118164,29.18000030517578,2063000
2010-09-03,29.899999618530273,29.235000610351562,29.375,29.559999465942383,3126400
2010-09-07,29.389999389648438,28.69499969482422,29.389999389648438,28.790000915527344,3034200
2010-09-08,29.31999969482422,28.799999237060547,28.864999771118164,29.18000030517578,2035600
2010-09-09,29.55500030517578,29.049999237060547,29.43000030517578,29.174999237060547,1880800
2010-09-10,29.46500015258789,29.18000030517578,29.264999389648438,29.31999969482422,1865400
2010-09-13,29.71500015258789,29.280000686645508,29.665000915527344,29.420000076293945,2665800
2010-09-14,29.790000915527344,29.190000534057617,29.299999237060547,29.485000610351562,2316800
2010-09-15,29.774999618530273,29.270000457763672,29.565000534057617,29.655000686645508,2322000
2010-09-16,29.78499984741211,29.420000076293945,29.6200008392334,29.594999313354492,2571000
2010-09-17,29.795000076293945,29.350000381469727,29.684999465942383,29.434999465942383,3554400
2010-09-20,30.200000762939453,29.475000381469727,29.475000381469727,30.174999237060547,2599200
2010-09-21,30.43000030517578,30.084999084472656,30.184999465942383,30.15999984741211,2515000
2010-09-22,30.31999969482422,29.899999618530273,30.149999618530273,30.18000030517578,2527200
2010-09-23,30.270000457763672,29.81999969482422,29.975000381469727,30.020000457763672,3940400
2010-09-24,31.030000686645508,30.329999923706055,30.399999618530273,30.704999923706055,2366400
2010-09-27,30.934999465942383,30.594999313354492,30.84000015258789,30.649999618530273,1413200
2010-09-28,31.44499969482422,30.46500015258789,30.78499984741211,31.399999618530273,3396400
2010-09-29,32.345001220703125,31.264999389648438,31.34000015258789,32.064998626708984,4883000
2010-09-30,32.21500015258789,31.295000076293945,32.10499954223633,31.614999771118164,2523400
2010-10-01,32.025001525878906,31.315000534057617,32.005001068115234,31.645000457763672,2407600
2010-10-04,31.834999084472656,31.229999542236328,31.415000915527344,31.46500015258789,1378000
2010-10-05,31.920000076293945,31.46500015258789,31.735000610351562,31.885000228881836,2612000
2010-10-06,31.8799991607666,31.274999618530273,31.729999542236328,31.274999618530273,2944000
2010-10-07,31.825000762939453,31.344999313354492,31.415000915527344,31.5,2181800
2010-10-08,32.97999954223633,31.5,31.5,32.83000183105469,3597400
2010-10-11,32.93000030517578,32.630001068115234,32.810001373291016,32.70000076293945,1423800
2010-10-12,33.92499923706055,32.72999954223633,32.72999954223633,33.5,4511200
2010-10-13,33.665000915527344,33.08000183105469,33.665000915527344,33.26499938964844,3596200
2010-10-14,33.44499969482422,32.79499816894531,33.290000915527344,33.25,2086200
2010-10-15,33.834999084472656,33.5,33.525001525878906,33.6150016784668,2347200
2010-10-18,33.915000915527344,33.349998474121094,33.685001373291016,33.52000045776367,1972600
2010-10-19,33.4900016784668,32.70000076293945,33.130001068115234,32.755001068115234,2857000
2010-10-20,33.244998931884766,32.60499954223633,32.685001373291016,33.119998931884766,2275600
2010-10-21,33.8650016784668,33.0099983215332,33.32500076293945,33.05500030517578,3604600
2010-10-22,33.334999084472656,32.9900016784668,33.13999938964844,33.130001068115234,1935600
2010-10-25,33.4900016784668,32.7400016784668,33.375,32.744998931884766,2328400
2010-10-26,32.68000030517578,32.244998931884766,32.584999084472656,32.404998779296875,2407000
2010-10-27,32.63999938964844,31.959999084472656,32.150001525878906,32.3849983215332,2335200
2010-10-28,32.76499938964844,31.825000762939453,32.42499923706055,32.20500183105469,2926200
2010-10-29,37.154998779296875,34.625,34.625,35.584999084472656,12046800
2010-11-01,35.4900016784668,34.55500030517578,35.185001373291016,34.93000030517578,4562400
2010-11-02,35.369998931884766,34.71500015258789,35.08000183105469,35.275001525878906,2847800
2010-11-03,35.665000915527344,35.03499984741211,35.27000045776367,35.494998931884766,2626000
2010-11-04,36.56999969482422,35.845001220703125,35.89500045776367,36.064998626708984,3563600
2010-11-05,36.22999954223633,35.880001068115234,36.005001068115234,36.08000183105469,1921200
2010-11-08,36.45500183105469,35.665000915527344,36.349998474121094,35.915000915527344,2188400
2010-11-09,35.904998779296875,35.25,35.904998779296875,35.5099983215332,2904400
2010-11-10,35.42499923706055,35.03499984741211,35.41999816894531,35.244998931884766,3119800
2010-11-11,35.939998626708984,34.8849983215332,35.04999923706055,35.939998626708984,2628000
2010-11-12,35.95500183105469,35.349998474121094,35.60499954223633,35.88999938964844,2569200
2010-11-15,36.55500030517578,35.65999984741211,35.939998626708984,36.36000061035156,2974000
2010-11-16,36.099998474121094,35.32500076293945,36.05500030517578,35.4900016784668,2427200
2010-11-17,36.19499969482422,35.1150016784668,35.185001373291016,36.16999816894531,2360400
2010-11-18,37.56999969482422,36.55500030517578,36.935001373291016,37.2400016784668,7192200
2010-11-19,37.81999969482422,37.0099983215332,37.125,37.685001373291016,7033400
2010-11-22,38.14500045776367,37.404998779296875,37.525001525878906,38.130001068115234,5439400
2010-11-23,37.935001373291016,37.584999084472656,37.80500030517578,37.77000045776367,2872400
2010-11-24,38.09000015258789,37.65999984741211,37.79499816894531,37.95500183105469,2657800
2010-11-26,38.18000030517578,37.64500045776367,37.654998779296875,37.89500045776367,929000
2010-11-29,37.64500045776367,37.04999923706055,37.54999923706055,37.45000076293945,2865400
2010-11-30,37.595001220703125,37.0,37.2400016784668,37.459999084472656,3476200
2010-12-01,38.57500076293945,38.13999938964844,38.13999938964844,38.57500076293945,2991200
2010-12-02,39.02000045776367,38.31999969482422,38.415000915527344,39.02000045776367,2825800
2010-12-03,38.97999954223633,38.529998779296875,38.92499923706055,38.665000915527344,2560000
2010-12-06,39.04499816894531,38.61000061035156,38.65999984741211,38.94499969482422,2445600
2010-12-07,39.40999984741211,38.91999816894531,39.2400016784668,39.02000045776367,2031200
2010-12-08,39.1150016784668,38.630001068115234,38.90999984741211,38.70500183105469,1665200
2010-12-09,39.28499984741211,38.720001220703125,38.849998474121094,39.1150016784668,2478000
2010-12-10,39.290000915527344,38.69499969482422,39.119998931884766,39.04499816894531,1814000
2010-12-13,39.09000015258789,38.15999984741211,39.09000015258789,38.35499954223633,4873800
2010-12-14,39.71500015258789,38.3650016784668,38.3650016784668,39.470001220703125,3186200
2010-12-15,39.494998931884766,39.130001068115234,39.314998626708984,39.209999084472656,1604800
2010-12-16,39.26499938964844,38.81999969482422,39.244998931884766,39.165000915527344,1180400
2010-12-17,39.71500015258789,39.06999969482422,39.084999084472656,39.650001525878906,1871800
2010-12-20,39.75,39.23500061035156,39.650001525878906,39.540000915527344,1753800
2010-12-21,40.08000183105469,39.64500045776367,39.78499984741211,40.040000915527344,1758600
2010-12-22,40.064998626708984,39.72999954223633,40.029998779296875,39.904998779296875,990200
2010-12-23,40.119998931884766,39.724998474121094,39.77000045776367,39.959999084472656,721400
2010-12-27,39.9900016784668,39.650001525878906,39.775001525878906,39.82500076293945,899000
2010-12-28,39.89500045776367,39.564998626708984,39.880001068115234,39.79999923706055,1052800
2010-12-29,39.95500183105469,39.82500076293945,39.880001068115234,39.8650016784668,547000
2010-12-30,40.04999923706055,39.665000915527344,39.79999923706055,39.834999084472656,1021600
2010-12-31,40.720001220703125,39.775001525878906,39.80500030517578,40.349998474121094,2070000
2011-01-03,40.64500045776367,40.09000015258789,40.619998931884766,40.220001220703125,2126800
2011-01-04,40.904998779296875,40.209999084472656,40.35499954223633,40.8650016784668,3133000
2011-01-05,41.58000183105469,40.880001068115234,41.154998779296875,41.30500030517578,3515400
2011-01-06,41.56999969482422,40.310001373291016,41.52000045776367,40.540000915527344,3060000
2011-01-07,40.84000015258789,39.834999084472656,40.689998626708984,40.310001373291016,3842000
2011-01-10,40.73500061035156,40.03499984741211,40.125,40.65999984741211,2643200
2011-01-11,41.45000076293945,40.67499923706055,40.744998931884766,41.404998779296875,3032000
2011-01-12,41.93000030517578,41.595001220703125,41.625,41.7599983215332,3610000
2011-01-13,42.02000045776367,41.619998931884766,41.665000915527344,41.900001525878906,1667800
2011-01-14,42.005001068115234,41.744998931884766,41.900001525878906,41.994998931884766,1643400
2011-01-18,42.11000061035156,41.67499923706055,42.099998474121094,41.904998779296875,2324600
2011-01-19,42.095001220703125,41.65999984741211,41.834999084472656,41.85499954223633,2001800
2011-01-20,41.849998474121094,41.525001525878906,41.75,41.810001373291016,2347200
2011-01-21,42.345001220703125,41.80500030517578,41.93000030517578,41.869998931884766,1838600
2011-01-24,42.064998626708984,41.630001068115234,41.95500183105469,41.72999954223633,1623800
2011-01-25,41.744998931884766,40.43000030517578,41.70500183105469,40.564998626708984,3909400
2011-01-26,40.939998626708984,40.38999938964844,40.58000183105469,40.724998474121094,3200600
2011-01-27,40.91999816894531,40.560001373291016,40.720001220703125,40.72999954223633,3749800
2011-01-28,40.845001220703125,39.98500061035156,40.7400016784668,40.040000915527344,1674200
2011-01-31,40.67499923706055,40.25,40.30500030517578,40.25,2447800
2011-02-01,40.7599983215332,40.404998779296875,40.439998626708984,40.685001373291016,2882000
2011-02-02,40.630001068115234,39.85499954223633,40.45000076293945,40.279998779296875,3241000
2011-02-03,46.41999816894531,42.86000061035156,43.0,45.970001220703125,11326200
2011-02-04,47.165000915527344,45.52000045776367,45.91999816894531,46.5,4033000
2011-02-07,46.72999954223633,45.150001525878906,45.470001220703125,45.67499923706055,4991200
2011-02-08,46.439998626708984,45.275001525878906,45.38999938964844,46.2400016784668,2155400
2011-02-09,46.5,45.595001220703125,46.025001525878906,46.459999084472656,2364000
2011-02-10,46.5,45.60499954223633,46.209999084472656,46.415000915527344,1862000
2011-02-11,47.3849983215332,46.04499816894531,46.20500183105469,47.07500076293945,3082600
2011-02-14,47.775001525878906,46.54999923706055,46.85499954223633,47.375,2010200
2011-02-15,47.45500183105469,46.7400016784668,47.18000030517578,46.869998931884766,1511000
2011-02-16,47.55500030517578,47.01499938964844,47.18000030517578,47.1150016784668,1608400
2011-02-17,47.16999816894531,46.61000061035156,46.904998779296875,46.880001068115234,1744600
2011-02-18,47.625,46.68000030517578,46.77000045776367,47.2400016784668,2122600
2011-02-22,46.76499938964844,45.3650016784668,46.76499938964844,45.43000030517578,2734000
2011-02-23,46.064998626708984,44.79499816894531,45.58000183105469,45.20000076293945,2572800
2011-02-24,46.025001525878906,45.125,45.150001525878906,45.72999954223633,2243600
2011-02-25,46.540000915527344,45.82500076293945,45.82500076293945,46.494998931884766,1671800
2011-02-28,47.29999923706055,46.3849983215332,46.560001373291016,47.20500183105469,2443600
2011-03-01,47.48500061035156,45.73500061035156,47.23500061035156,45.86000061035156,3317600
2011-03-02,46.52000045776367,45.4900016784668,45.790000915527344,46.41999816894531,2199400
2011-03-03,46.66999816894531,45.685001373291016,46.470001220703125,45.95500183105469,2676600
2011-03-04,46.22999954223633,45.505001068115234,45.89500045776367,46.20000076293945,1617800
2011-03-07,46.51499938964844,45.404998779296875,46.27000045776367,45.44499969482422,2351800
2011-03-08,46.404998779296875,45.5099983215332,45.60499954223633,46.20500183105469,1976600
2011-03-09,46.43000030517578,45.73500061035156,46.060001373291016,46.35499954223633,1678000
2011-03-10,46.55500030517578,45.665000915527344,45.790000915527344,46.125,1732400
2011-03-11,46.58000183105469,45.21500015258789,46.0,46.435001373291016,1546600
2011-03-14,46.125,44.9900016784668,46.05500030517578,45.505001068115234,1372200
2011-03-15,44.81999969482422,43.3650016784668,43.974998474121094,44.53499984741211,2422400
2011-03-16,44.95000076293945,43.755001068115234,44.5099983215332,43.76499938964844,2754000
2011-03-17,44.54499816894531,44.05500030517578,44.36000061035156,44.07500076293945,1400400
2011-03-18,44.790000915527344,43.685001373291016,44.26499938964844,44.67499923706055,2800400
2011-03-21,45.97999954223633,44.8650016784668,45.16999816894531,45.95000076293945,1824000
2011-03-22,46.38999938964844,45.185001373291016,46.125,45.415000915527344,1183600
2011-03-23,45.415000915527344,45.025001525878906,45.334999084472656,45.2400016784668,1187400
2011-03-24,46.26499938964844,45.165000915527344,45.375,46.2400016784668,1700800
2011-03-25,47.560001373291016,46.2400016784668,46.2400016784668,47.23500061035156,2587800
2011-03-28,48.33000183105469,47.21500015258789,47.2599983215332,47.98500061035156,3111000
2011-03-29,47.96500015258789,47.400001525878906,47.915000915527344,47.529998779296875,2076800
2011-03-30,48.03499984741211,47.73500061035156,47.849998474121094,47.935001373291016,2034000
2011-03-31,48.244998931884766,47.810001373291016,47.90999984741211,48.18000030517578,2554000
2011-04-01,48.45000076293945,47.6150016784668,48.369998931884766,47.96500015258789,2919000
2011-04-04,48.154998779296875,47.73500061035156,48.154998779296875,47.75,2334000
2011-04-05,47.790000915527344,47.459999084472656,47.599998474121094,47.619998931884766,2432400
2011-04-06,48.04499816894531,47.415000915527344,47.83000183105469,47.48500061035156,1562600
2011-04-07,48.130001068115234,47.025001525878906,47.5,48.005001068115234,2866800
2011-04-08,48.3650016784668,47.369998931884766,48.29499816894531,47.529998779296875,1533200
2011-04-11,47.834999084472656,47.30500030517578,47.709999084472656,47.525001525878906,1100000
2011-04-12,47.73500061035156,46.970001220703125,47.30500030517578,47.25,1226200
2011-04-13,48.06999969482422,47.14500045776367,47.48500061035156,47.9900016784668,2024600
2011-04-14,47.78499984741211,47.345001220703125,47.720001220703125,47.474998474121094,1255000
2011-04-15,48.36000061035156,47.30500030517578,47.665000915527344,48.189998626708984,2276200
2011-04-18,47.595001220703125,46.67499923706055,47.595001220703125,47.255001068115234,3182000
2011-04-19,47.40999984741211,46.915000915527344,47.279998779296875,47.334999084472656,2933600
2011-04-20,47.94499969482422,47.27000045776367,47.94499969482422,47.32500076293945,3733600
2011-04-21,47.650001525878906,47.005001068115234,47.55500030517578,47.29499816894531,1261200
2011-04-25,47.28499984741211,46.84000015258789,47.099998474121094,46.935001373291016,1181400
2011-04-26,47.529998779296875,46.96500015258789,47.13999938964844,47.244998931884766,1359400
2011-04-27,47.85499954223633,47.30500030517578,47.5,47.724998474121094,1598800
2011-04-28,48.67499923706055,47.6349983215332,47.73500061035156,48.505001068115234,2308000
2011-04-29,48.599998474121094,48.189998626708984,48.540000915527344,48.5,1610000
2011-05-02,48.95000076293945,48.13999938964844,48.94499969482422,48.29999923706055,1996200
2011-05-03,48.34000015258789,47.63999938964844,48.34000015258789,48.09000015258789,1633000
2011-05-04,48.1349983215332,47.54999923706055,48.0,47.904998779296875,2574000
2011-05-05,48.994998931884766,46.404998779296875,46.404998779296875,48.5,5744000
2011-05-06,49.27000045776367,47.81999969482422,48.63999938964844,49.029998779296875,3368400
2011-05-09,51.5,49.04999923706055,49.20500183105469,51.27000045776367,4406000
2011-05-10,52.0,50.900001525878906,51.154998779296875,51.154998779296875,3906000
2011-05-11,51.1150016784668,49.70000076293945,50.82500076293945,50.0099983215332,2276200
2011-05-12,50.7400016784668,49.5,49.81999969482422,50.665000915527344,1848000
2011-05-13,50.82500076293945,49.834999084472656,50.41999816894531,50.084999084472656,1174600
2011-05-16,50.29499816894531,49.48500061035156,50.029998779296875,50.060001373291016,1547800
2011-05-17,50.35499954223633,49.869998931884766,49.94499969482422,50.1150016784668,1669800
2011-05-18,51.28499984741211,50.099998474121094,50.16999816894531,51.0,2140800
2011-05-19,51.435001373291016,50.75,51.04999923706055,50.900001525878906,2008000
2011-05-20,51.01499938964844,50.255001068115234,50.880001068115234,50.32500076293945,1694800
2011-05-23,49.810001373291016,49.029998779296875,49.810001373291016,49.154998779296875,2129000
2011-05-24,49.810001373291016,49.35499954223633,49.35499954223633,49.42499923706055,1111600
2011-05-25,49.525001525878906,48.630001068115234,49.09000015258789,49.45000076293945,1596600
2011-05-26,49.810001373291016,49.04999923706055,49.20500183105469,49.79999923706055,1105400
2011-05-27,50.89500045776367,49.790000915527344,49.81999969482422,50.209999084472656,1483000
2011-05-31,51.255001068115234,50.650001525878906,50.75,51.255001068115234,2420800
2011-06-01,51.45000076293945,50.09000015258789,51.20000076293945,50.14500045776367,1587800
2011-06-02,50.529998779296875,49.5,50.099998474121094,49.7400016784668,1480600
2011-06-03,49.375,48.900001525878906,49.17499923706055,49.04499816894531,1661600
2011-06-06,48.92499923706055,48.30500030517578,48.92499923706055,48.55500030517578,1666000
2011-06-07,49.04999923706055,48.35499954223633,48.7599983215332,48.39500045776367,1615200
2011-06-08,48.4900016784668,47.47999954223633,48.43000030517578,47.6150016784668,2981600
2011-06-09,48.75,47.52000045776367,47.52000045776367,48.39500045776367,2494000
2011-06-10,48.27000045776367,47.57500076293945,48.150001525878906,48.040000915527344,1855800
2011-06-13,48.7599983215332,47.915000915527344,48.029998779296875,48.400001525878906,1544200
2011-06-14,50.099998474121094,49.0,49.099998474121094,49.79999923706055,2618400
2011-06-15,49.584999084472656,48.279998779296875,49.310001373291016,48.57500076293945,2027400
2011-06-16,48.82500076293945,47.724998474121094,48.67499923706055,48.42499923706055,1859200
2011-06-17,49.154998779296875,48.60499954223633,48.775001525878906,48.65999984741211,1565000
2011-06-20,49.69499969482422,48.654998779296875,48.68000030517578,49.619998931884766,1306600
2011-06-21,51.404998779296875,49.85499954223633,49.92499923706055,51.20500183105469,1794800
2011-06-22,51.935001373291016,50.709999084472656,50.8849983215332,50.77000045776367,2523600
2011-06-23,50.34000015258789,49.209999084472656,50.06999969482422,50.27000045776367,2006800
2011-06-24,50.625,49.939998626708984,50.369998931884766,50.42499923706055,2702000
2011-06-27,50.94499969482422,50.310001373291016,50.54499816894531,50.55500030517578,1304400
2011-06-28,51.619998931884766,50.54999923706055,50.82500076293945,51.59000015258789,1332000
2011-06-29,53.28499984741211,51.7400016784668,51.7400016784668,52.564998626708984,3330400
2011-06-30,52.880001068115234,52.224998474121094,52.73500061035156,52.595001220703125,1846400
2011-07-01,52.86000061035156,52.01499938964844,52.6150016784668,52.540000915527344,3284200
2011-07-05,53.20000076293945,52.40999984741211,52.560001373291016,52.98500061035156,3267400
2011-07-06,53.51499938964844,52.79499816894531,52.880001068115234,53.275001525878906,1550600
2011-07-07,53.470001220703125,52.20000076293945,52.939998626708984,52.89500045776367,2155000
2011-07-08,53.025001525878906,52.23500061035156,52.75,52.94499969482422,2031200
2011-07-11,52.53499984741211,51.994998931884766,52.165000915527344,52.14500045776367,1451400
2011-07-12,52.4900016784668,51.40999984741211,52.224998474121094,51.96500015258789,2266200
2011-07-13,53.54999923706055,52.05500030517578,52.209999084472656,52.654998779296875,3613000
2011-07-14,53.154998779296875,52.244998931884766,52.85499954223633,52.505001068115234,1538400
2011-07-15,52.8650016784668,52.23500061035156,52.595001220703125,52.58000183105469,1978600
2011-07-18,52.58000183105469,51.92499923706055,52.46500015258789,52.41999816894531,1527200
2011-07-19,53.665000915527344,52.779998779296875,52.779998779296875,53.45500183105469,1099600
2011-07-20,53.560001373291016,52.720001220703125,53.45500183105469,53.06999969482422,1194200
2011-07-21,54.10499954223633,53.23500061035156,53.40999984741211,53.619998931884766,1651800
2011-07-22,54.3849983215332,53.540000915527344,53.71500015258789,53.6150016784668,1763800
2011-07-25,53.810001373291016,53.08000183105469,53.2400016784668,53.45000076293945,1368200
2011-07-26,53.685001373291016,53.08000183105469,53.2599983215332,53.21500015258789,1359800
2011-07-27,53.150001525878906,52.244998931884766,52.875,52.32500076293945,1991600
2011-07-28,53.209999084472656,52.474998474121094,52.4900016784668,52.71500015258789,1824400
2011-07-29,52.974998474121094,51.755001068115234,52.125,52.45500183105469,1921400
2011-08-01,53.07500076293945,51.57500076293945,53.040000915527344,52.32500076293945,1844000
2011-08-02,52.814998626708984,50.82500076293945,51.970001220703125,50.89500045776367,2477200
2011-08-03,51.10499954223633,49.64500045776367,51.0099983215332,50.3650016784668,4154200
2011-08-04,50.029998779296875,47.459999084472656,49.7599983215332,47.459999084472656,4572000
2011-08-05,48.28499984741211,46.31999969482422,48.18000030517578,47.73500061035156,4419800
2011-08-08,46.97999954223633,43.53499984741211,46.45000076293945,43.744998931884766,4934400
2011-08-09,45.595001220703125,42.82500076293945,44.255001068115234,45.525001525878906,7649200
2011-08-10,46.96500015258789,43.959999084472656,44.65999984741211,45.685001373291016,5815200
2011-08-11,49.685001373291016,45.75,45.875,49.099998474121094,5674600
2011-08-12,52.10499954223633,48.755001068115234,49.099998474121094,50.42499923706055,6999600
2011-08-15,48.185001373291016,44.04499816894531,47.334999084472656,47.1349983215332,14257800
2011-08-16,48.43000030517578,46.3650016784668,47.56999969482422,46.974998474121094,4995000
2011-08-17,48.17499923706055,47.02000045776367,47.040000915527344,47.54499816894531,3113200
2011-08-18,46.60499954223633,44.79999923706055,46.415000915527344,45.75,5486600
2011-08-19,45.720001220703125,44.14500045776367,45.06999969482422,44.28499984741211,5066000
2011-08-22,45.415000915527344,43.880001068115234,45.095001220703125,44.2400016784668,4233600
2011-08-23,46.060001373291016,44.45000076293945,44.45000076293945,46.03499984741211,4305000
2011-08-24,46.685001373291016,45.44499969482422,45.92499923706055,46.64500045776367,4191800
2011-08-25,47.23500061035156,46.33000183105469,46.84000015258789,46.61000061035156,2608400
2011-08-26,48.165000915527344,45.66999816894531,46.375,47.95500183105469,2860400
2011-08-29,49.165000915527344,48.28499984741211,48.3849983215332,48.400001525878906,3255800
2011-08-30,49.119998931884766,48.040000915527344,48.29999923706055,48.76499938964844,2654800
2011-08-31,49.54499816894531,48.41999816894531,49.150001525878906,48.83000183105469,2267200
2011-09-01,49.7599983215332,48.33000183105469,48.654998779296875,49.084999084472656,2865600
2011-09-02,48.95000076293945,47.845001220703125,48.28499984741211,48.01499938964844,2106000
2011-09-06,47.65999984741211,46.17499923706055,46.689998626708984,47.595001220703125,2253400
2011-09-07,48.92499923706055,48.30500030517578,48.41999816894531,48.70500183105469,3176400
2011-09-08,49.459999084472656,48.45500183105469,48.505001068115234,48.720001220703125,1996000
2011-09-09,48.224998474121094,46.810001373291016,48.224998474121094,47.19499969482422,2266400
2011-09-12,47.2599983215332,46.20500183105469,46.52000045776367,46.69499969482422,2575000
2011-09-13,47.92499923706055,46.64500045776367,46.89500045776367,47.79999923706055,2036800
2011-09-14,49.21500015258789,47.40999984741211,48.040000915527344,48.64500045776367,1943600
2011-09-15,50.564998626708984,48.97999954223633,50.564998626708984,49.505001068115234,4474600
2011-09-16,50.94499969482422,49.67499923706055,50.040000915527344,50.849998474121094,2814200
2011-09-19,50.900001525878906,49.92499923706055,49.9900016784668,50.61000061035156,3000400
2011-09-20,53.209999084472656,50.834999084472656,50.834999084472656,51.439998626708984,4158600
2011-09-21,51.98500061035156,49.79999923706055,51.369998931884766,49.79999923706055,2542200
2011-09-22,48.665000915527344,46.630001068115234,48.349998474121094,46.974998474121094,4208600
2011-09-23,47.900001525878906,46.20000076293945,46.73500061035156,47.56999969482422,3392800
2011-09-26,48.939998626708984,46.21500015258789,48.65999984741211,47.314998626708984,4208000
2011-09-27,49.79499816894531,47.90999984741211,48.35499954223633,48.560001373291016,3633400
2011-09-28,48.619998931884766,45.255001068115234,48.564998626708984,45.45000076293945,4956000
