Date,High_WLN.PA,Low_WLN.PA,Open_WLN.PA,Close_WLN.PA,Volume_WLN.PA
2016-09-28,27.385000228881836,26.975000381469727,27.125,27.30500030517578,138777
2016-09-29,27.56999969482422,26.94499969482422,27.385000228881836,27.049999237060547,74212
2016-09-30,27.295000076293945,26.530000686645508,26.94499969482422,26.94499969482422,93762
2016-10-03,27.28499984741211,26.94499969482422,26.94499969482422,27.010000228881836,124365
2016-10-04,27.274999618530273,26.770000457763672,27.235000610351562,26.8799991607666,48542
2016-10-05,26.80500030517578,26.3700008392334,26.790000915527344,26.434999465942383,77325
2016-10-06,26.614999771118164,26.235000610351562,26.399999618530273,26.350000381469727,76064
2016-10-07,26.46500015258789,26.114999771118164,26.350000381469727,26.46500015258789,50156
2016-10-10,26.5,25.93000030517578,26.5,26.149999618530273,112286
2016-10-11,26.2549991607666,26.0,26.014999389648438,26.084999084472656,73280
2016-10-12,26.59000015258789,26.014999389648438,26.09000015258789,26.415000915527344,93489
2016-10-13,26.540000915527344,26.094999313354492,26.399999618530273,26.540000915527344,135290
2016-10-14,26.704999923706055,26.280000686645508,26.459999084472656,26.280000686645508,57564
2016-10-17,26.40999984741211,25.905000686645508,26.40999984741211,26.024999618530273,63318
2016-10-18,26.2450008392334,25.915000915527344,26.0,26.0,194736
2016-10-19,26.094999313354492,25.850000381469727,26.094999313354492,25.889999389648438,124744
2016-10-20,25.5,24.0,25.5,24.5,441916
2016-10-21,25.34000015258789,24.68000030517578,24.899999618530273,25.2549991607666,180280
2016-10-24,25.420000076293945,24.985000610351562,25.399999618530273,25.05500030517578,52676
2016-10-25,25.1200008392334,24.75,25.1200008392334,24.969999313354492,74688
2016-10-26,25.049999237060547,24.725000381469727,24.84000015258789,24.815000534057617,42402
2016-10-27,24.959999084472656,24.604999542236328,24.889999389648438,24.639999389648438,59259
2016-10-28,24.780000686645508,24.450000762939453,24.709999084472656,24.709999084472656,51833
2016-10-31,25.040000915527344,24.610000610351562,24.93000030517578,25.040000915527344,78403
2016-11-01,25.040000915527344,24.299999237060547,25.040000915527344,24.315000534057617,65618
2016-11-02,24.235000610351562,23.969999313354492,24.165000915527344,24.020000457763672,65355
2016-11-03,24.684999465942383,24.020000457763672,24.059999465942383,24.3700008392334,257275
2016-11-04,24.489999771118164,24.049999237060547,24.450000762939453,24.309999465942383,60382
2016-11-07,24.549999237060547,24.135000228881836,24.385000228881836,24.28499984741211,60234
2016-11-08,25.100000381469727,24.260000228881836,24.389999389648438,25.079999923706055,116936
2016-11-09,25.575000762939453,24.2450008392334,24.59000015258789,25.28499984741211,159168
2016-11-10,25.514999389648438,24.764999389648438,25.489999771118164,24.764999389648438,94967
2016-11-11,25.030000686645508,24.299999237060547,25.030000686645508,24.459999084472656,32888
2016-11-14,24.700000762939453,24.190000534057617,24.600000381469727,24.360000610351562,55949
2016-11-15,24.6299991607666,24.329999923706055,24.489999771118164,24.485000610351562,68376
2016-11-16,24.934999465942383,24.579999923706055,24.6299991607666,24.899999618530273,45449
2016-11-17,25.459999084472656,25.03499984741211,25.059999465942383,25.364999771118164,52535
2016-11-18,25.895000457763672,25.459999084472656,25.56999969482422,25.625,41107
2016-11-21,25.764999389648438,25.135000228881836,25.655000686645508,25.434999465942383,60576
2016-11-22,25.8700008392334,25.399999618530273,25.399999618530273,25.440000534057617,45324
2016-11-23,25.53499984741211,24.514999389648438,25.440000534057617,24.8700008392334,125139
2016-11-24,25.010000228881836,24.815000534057617,24.8700008392334,24.8799991607666,118278
2016-11-25,24.899999618530273,24.5,24.834999084472656,24.649999618530273,113402
2016-11-28,24.610000610351562,24.135000228881836,24.610000610351562,24.360000610351562,109840
2016-11-29,24.434999465942383,24.184999465942383,24.399999618530273,24.299999237060547,117137
2016-11-30,24.5049991607666,24.260000228881836,24.334999084472656,24.5,142412
2016-12-01,24.645000457763672,23.829999923706055,24.645000457763672,24.239999771118164,81093
2016-12-02,24.190000534057617,23.6200008392334,24.165000915527344,23.6200008392334,91572
2016-12-05,24.270000457763672,23.604999542236328,23.774999618530273,24.059999465942383,62927
2016-12-06,24.28499984741211,23.834999084472656,24.19499969482422,24.229999542236328,86097
2016-12-07,24.155000686645508,23.434999465942383,23.5,23.5049991607666,254502
2016-12-08,23.799999237060547,23.360000610351562,23.56999969482422,23.549999237060547,100125
2016-12-09,24.2450008392334,23.524999618530273,23.549999237060547,24.1200008392334,131608
2016-12-12,24.200000762939453,23.84000015258789,24.1200008392334,24.155000686645508,168033
2016-12-13,25.145000457763672,24.010000228881836,24.315000534057617,24.850000381469727,246966
2016-12-14,24.764999389648438,24.434999465942383,24.735000610351562,24.559999465942383,88517
2016-12-15,25.71500015258789,24.670000076293945,24.725000381469727,25.55500030517578,146330
2016-12-16,25.655000686645508,25.15999984741211,25.594999313354492,25.385000228881836,84220
2016-12-19,25.854999542236328,25.204999923706055,25.204999923706055,25.764999389648438,67568
2016-12-20,25.889999389648438,25.6200008392334,25.889999389648438,25.78499984741211,36841
2016-12-21,26.03499984741211,25.625,25.625,25.895000457763672,39584
2016-12-22,26.155000686645508,25.584999084472656,26.0,25.78499984741211,62693
2016-12-23,26.315000534057617,25.735000610351562,25.78499984741211,26.21500015258789,34344
2016-12-27,26.549999237060547,26.079999923706055,26.079999923706055,26.5049991607666,20090
2016-12-28,26.799999237060547,26.360000610351562,26.6299991607666,26.56999969482422,43152
2016-12-29,26.93000030517578,26.3700008392334,26.600000381469727,26.739999771118164,26103
2016-12-30,26.899999618530273,26.540000915527344,26.899999618530273,26.780000686645508,33342
2017-01-02,27.100000381469727,26.670000076293945,26.899999618530273,26.774999618530273,25133
2017-01-03,27.1299991607666,26.639999389648438,26.639999389648438,26.770000457763672,54372
2017-01-04,26.81999969482422,26.25,26.7549991607666,26.55500030517578,60804
2017-01-05,26.719999313354492,26.3799991607666,26.55500030517578,26.420000076293945,27432
2017-01-06,26.459999084472656,25.78499984741211,26.315000534057617,25.78499984741211,61357
2017-01-09,25.670000076293945,25.43000030517578,25.610000610351562,25.4950008392334,154638
2017-01-10,25.709999084472656,25.44499969482422,25.5,25.635000228881836,128881
2017-01-11,25.915000915527344,25.424999237060547,25.84000015258789,25.43000030517578,41575
2017-01-12,25.90999984741211,25.1299991607666,25.90999984741211,25.385000228881836,49991
2017-01-13,25.399999618530273,25.030000686645508,25.389999389648438,25.09000015258789,54843
2017-01-16,25.709999084472656,24.700000762939453,25.709999084472656,25.0,69521
2017-01-17,25.049999237060547,24.71500015258789,25.0,24.854999542236328,127525
2017-01-18,25.524999618530273,24.96500015258789,24.96500015258789,25.450000762939453,58486
2017-01-19,26.399999618530273,25.469999313354492,26.110000610351562,25.5,119810
2017-01-20,25.834999084472656,25.329999923706055,25.5,25.3799991607666,46325
2017-01-23,25.329999923706055,25.0,25.25,25.06999969482422,34918
2017-01-24,25.170000076293945,24.975000381469727,25.06999969482422,25.049999237060547,37362
2017-01-25,25.834999084472656,25.059999465942383,25.059999465942383,25.6299991607666,44589
2017-01-26,26.399999618530273,25.3799991607666,25.799999237060547,25.459999084472656,31723
2017-01-27,25.540000915527344,25.19499969482422,25.40999984741211,25.229999542236328,163820
2017-01-30,25.479999542236328,25.15999984741211,25.309999465942383,25.299999237060547,43051
2017-01-31,25.34000015258789,24.975000381469727,25.15999984741211,24.975000381469727,41532
2017-02-01,25.385000228881836,24.934999465942383,24.934999465942383,25.0049991607666,57146
2017-02-02,25.209999084472656,24.68000030517578,25.0,24.94499969482422,64109
2017-02-03,25.795000076293945,24.899999618530273,25.795000076293945,25.110000610351562,202488
2017-02-06,25.934999465942383,25.1200008392334,25.395000457763672,25.575000762939453,34644
2017-02-07,26.0,25.59000015258789,25.940000534057617,25.934999465942383,56051
2017-02-08,26.360000610351562,25.915000915527344,26.059999465942383,26.03499984741211,58166
2017-02-09,26.084999084472656,25.450000762939453,26.0049991607666,25.450000762939453,74126
2017-02-10,25.520000457763672,25.0,25.299999237060547,25.110000610351562,129742
2017-02-13,25.329999923706055,24.96500015258789,25.049999237060547,25.0,77695
2017-02-14,25.135000228881836,24.885000228881836,25.010000228881836,24.969999313354492,41834
2017-02-15,25.15999984741211,24.96500015258789,25.149999618530273,25.045000076293945,41178
2017-02-16,25.059999465942383,24.905000686645508,25.020000457763672,24.920000076293945,50125
2017-02-17,25.204999923706055,24.850000381469727,24.850000381469727,25.200000762939453,41070
2017-02-20,25.485000610351562,25.065000534057617,25.364999771118164,25.434999465942383,45751
2017-02-21,25.825000762939453,25.079999923706055,25.434999465942383,25.5049991607666,45785
2017-02-22,27.174999237060547,25.924999237060547,25.969999313354492,26.545000076293945,217506
2017-02-23,27.65999984741211,26.68000030517578,27.0,27.424999237060547,223765
2017-02-24,27.420000076293945,26.905000686645508,27.415000915527344,26.975000381469727,85304
2017-02-27,27.399999618530273,26.94499969482422,27.204999923706055,27.28499984741211,124564
2017-02-28,27.575000762939453,26.940000534057617,27.280000686645508,27.2549991607666,96837
2017-03-01,27.530000686645508,26.889999389648438,27.399999618530273,27.0,315941
2017-03-02,27.225000381469727,26.90999984741211,27.059999465942383,27.149999618530273,43623
2017-03-03,27.295000076293945,27.03499984741211,27.290000915527344,27.2549991607666,37156
2017-03-06,27.405000686645508,26.975000381469727,27.405000686645508,27.100000381469727,31333
2017-03-07,27.274999618530273,26.96500015258789,27.274999618530273,27.1200008392334,31085
2017-03-08,27.290000915527344,27.059999465942383,27.100000381469727,27.149999618530273,31729
2017-03-09,27.485000610351562,27.079999923706055,27.204999923706055,27.200000762939453,44056
2017-03-10,27.375,27.010000228881836,27.225000381469727,27.155000686645508,39870
2017-03-13,27.30500030517578,26.905000686645508,27.114999771118164,27.065000534057617,23838
2017-03-14,27.274999618530273,26.649999618530273,27.014999389648438,26.809999465942383,48438
2017-03-15,27.010000228881836,26.655000686645508,26.655000686645508,26.7549991607666,29629
2017-03-16,27.270000457763672,26.655000686645508,27.270000457763672,26.850000381469727,16838
2017-03-17,27.5,26.610000610351562,27.0,27.485000610351562,80247
2017-03-20,27.700000762939453,27.03499984741211,27.209999084472656,27.420000076293945,80789
2017-03-21,27.704999923706055,27.239999771118164,27.399999618530273,27.69499969482422,90708
2017-03-22,29.165000915527344,27.344999313354492,27.56999969482422,28.219999313354492,144649
2017-03-23,28.5,28.209999084472656,28.30500030517578,28.440000534057617,52732
2017-03-24,29.43000030517578,28.81999969482422,29.299999237060547,29.0,216187
2017-03-27,29.084999084472656,28.850000381469727,28.850000381469727,28.989999771118164,175926
2017-03-28,29.079999923706055,28.924999237060547,29.0,29.0,90538
2017-03-29,29.295000076293945,28.934999465942383,29.0,29.295000076293945,34417
2017-03-30,29.299999237060547,29.0049991607666,29.299999237060547,29.170000076293945,32417
2017-03-31,29.3799991607666,29.065000534057617,29.170000076293945,29.200000762939453,51926
2017-04-03,29.684999465942383,29.235000610351562,29.3799991607666,29.325000762939453,56877
2017-04-04,29.43000030517578,29.045000076293945,29.274999618530273,29.395000457763672,50160
2017-04-05,29.850000381469727,29.375,29.584999084472656,29.7549991607666,130109
2017-04-06,30.334999084472656,29.725000381469727,29.895000457763672,29.829999923706055,179324
2017-04-07,29.989999771118164,29.635000228881836,29.8700008392334,29.825000762939453,27313
2017-04-10,29.93000030517578,29.454999923706055,29.600000381469727,29.93000030517578,57862
2017-04-11,29.75,29.375,29.75,29.46500015258789,59679
2017-04-12,29.665000915527344,29.395000457763672,29.475000381469727,29.399999618530273,64806
2017-04-13,29.450000762939453,28.979999542236328,29.399999618530273,29.170000076293945,75228
2017-04-18,29.389999389648438,28.93000030517578,28.989999771118164,28.940000534057617,113854
2017-04-19,29.2549991607666,28.81999969482422,28.899999618530273,29.1200008392334,62813
2017-04-20,29.334999084472656,29.024999618530273,29.040000915527344,29.1200008392334,96273
2017-04-21,29.09000015258789,28.889999389648438,29.079999923706055,28.889999389648438,52367
2017-04-24,30.1200008392334,29.315000534057617,30.1200008392334,29.639999389648438,197789
2017-04-25,29.540000915527344,28.510000228881836,29.25,29.43000030517578,156040
2017-04-26,29.540000915527344,29.209999084472656,29.5,29.514999389648438,120625
2017-04-27,30.30500030517578,29.360000610351562,29.489999771118164,30.30500030517578,101807
2017-04-28,30.450000762939453,29.885000228881836,30.125,30.44499969482422,88641
2017-05-02,30.75,30.295000076293945,30.329999923706055,30.639999389648438,95199
2017-05-03,30.7549991607666,30.399999618530273,30.7549991607666,30.5049991607666,53275
2017-05-04,30.975000381469727,30.1200008392334,30.55500030517578,30.940000534057617,71826
2017-05-05,31.19499969482422,30.71500015258789,30.989999771118164,31.19499969482422,90067
2017-05-08,31.489999771118164,31.18000030517578,31.219999313354492,31.43000030517578,51435
2017-05-09,31.674999237060547,31.43000030517578,31.55500030517578,31.674999237060547,43915
2017-05-10,32.0,31.625,31.625,32.0,74490
2017-05-11,32.04999923706055,31.315000534057617,32.02000045776367,31.3799991607666,66438
2017-05-12,31.5,31.114999771118164,31.389999389648438,31.40999984741211,42033
2017-05-15,31.579999923706055,31.049999237060547,31.579999923706055,31.100000381469727,48213
2017-05-16,31.280000686645508,30.954999923706055,31.139999389648438,31.0,62255
2017-05-17,31.0,30.415000915527344,30.735000610351562,30.790000915527344,106316
2017-05-18,30.780000686645508,30.184999465942383,30.75,30.59000015258789,81697
2017-05-19,31.059999465942383,30.540000915527344,30.59000015258789,30.985000610351562,72906
2017-05-22,31.30500030517578,30.81999969482422,31.19499969482422,30.8799991607666,48599
2017-05-23,31.2450008392334,30.674999237060547,30.834999084472656,31.104999542236328,65285
2017-05-24,31.440000534057617,30.905000686645508,31.200000762939453,31.3700008392334,100580
2017-05-25,31.5049991607666,31.155000686645508,31.3799991607666,31.2549991607666,18565
2017-05-26,31.649999618530273,31.19499969482422,31.19499969482422,31.46500015258789,30169
2017-05-29,31.700000762939453,31.165000915527344,31.559999465942383,31.200000762939453,49071
2017-05-30,31.364999771118164,31.0,31.18000030517578,31.209999084472656,60927
2017-05-31,31.450000762939453,31.104999542236328,31.200000762939453,31.28499984741211,59480
2017-06-01,31.584999084472656,31.2549991607666,31.2549991607666,31.5,26339
2017-06-02,31.700000762939453,31.405000686645508,31.5,31.649999618530273,38898
2017-06-05,31.8799991607666,31.280000686645508,31.774999618530273,31.450000762939453,65900
2017-06-06,31.545000076293945,31.31999969482422,31.450000762939453,31.524999618530273,97358
2017-06-07,31.5,31.065000534057617,31.46500015258789,31.170000076293945,45962
2017-06-08,31.309999465942383,30.94499969482422,31.309999465942383,31.094999313354492,25035
2017-06-09,31.155000686645508,30.600000381469727,31.104999542236328,31.03499984741211,54610
2017-06-12,30.93000030517578,30.05500030517578,30.93000030517578,30.450000762939453,73776
2017-06-13,31.399999618530273,30.125,30.125,31.200000762939453,82342
2017-06-14,31.899999618530273,31.315000534057617,31.84000015258789,31.43000030517578,52587
2017-06-15,31.829999923706055,31.350000381469727,31.485000610351562,31.81999969482422,80212
2017-06-16,32.20000076293945,31.829999923706055,31.834999084472656,32.099998474121094,79507
2017-06-19,32.35499954223633,31.575000762939453,32.20000076293945,31.575000762939453,89098
2017-06-20,32.04999923706055,31.584999084472656,31.700000762939453,31.674999237060547,142444
2017-06-21,31.524999618530273,31.040000915527344,31.5049991607666,31.139999389648438,80615
2017-06-22,31.2450008392334,30.799999237060547,31.139999389648438,31.040000915527344,90631
2017-06-23,31.424999237060547,30.764999389648438,31.125,31.149999618530273,112211
2017-06-26,31.729999542236328,31.270000457763672,31.399999618530273,31.270000457763672,65145
2017-06-27,31.395000457763672,30.84000015258789,31.395000457763672,31.0,34525
2017-06-28,30.815000534057617,30.0,30.764999389648438,30.344999313354492,36314
2017-06-29,30.479999542236328,29.950000762939453,30.479999542236328,30.0,109792
2017-06-30,30.15999984741211,29.905000686645508,29.920000076293945,30.0,84820
2017-07-03,30.760000228881836,29.959999084472656,30.0,30.329999923706055,115844
2017-07-04,31.649999618530273,30.09000015258789,30.274999618530273,31.399999618530273,111775
2017-07-05,32.3849983215332,30.96500015258789,31.360000610351562,32.29999923706055,184175
2017-07-06,33.165000915527344,32.36000061035156,32.875,33.095001220703125,206872
2017-07-07,33.33000183105469,32.845001220703125,33.0,33.23500061035156,127751
2017-07-10,33.82500076293945,33.224998474121094,33.4900016784668,33.7400016784668,98075
2017-07-11,34.29999923706055,33.84000015258789,33.84000015258789,34.0099983215332,54464
2017-07-12,34.29499816894531,33.45500183105469,34.25,33.83000183105469,69887
2017-07-13,34.01499938964844,33.685001373291016,34.01499938964844,33.709999084472656,129565
2017-07-14,34.279998779296875,33.619998931884766,33.89500045776367,33.89500045776367,46421
2017-07-17,33.974998474121094,33.71500015258789,33.95000076293945,33.88999938964844,67761
2017-07-18,34.03499984741211,33.6349983215332,33.83000183105469,33.709999084472656,62189
2017-07-19,33.900001525878906,33.59000015258789,33.81999969482422,33.79999923706055,33746
2017-07-20,33.93000030517578,33.650001525878906,33.900001525878906,33.755001068115234,41736
2017-07-21,33.97999954223633,33.20500183105469,33.7599983215332,33.314998626708984,80506
2017-07-24,33.720001220703125,33.04999923706055,33.36000061035156,33.2400016784668,47417
2017-07-25,33.564998626708984,33.150001525878906,33.25,33.2599983215332,36236
2017-07-26,34.89500045776367,33.76499938964844,34.029998779296875,34.0,232710
2017-07-27,34.529998779296875,34.025001525878906,34.20000076293945,34.45000076293945,204364
2017-07-28,34.70000076293945,34.14500045776367,34.48500061035156,34.54499816894531,150600
2017-07-31,34.82500076293945,34.29999923706055,34.73500061035156,34.29999923706055,95579
2017-08-01,34.48500061035156,34.095001220703125,34.18000030517578,34.32500076293945,76886
2017-08-02,34.51499938964844,34.025001525878906,34.29999923706055,34.14500045776367,64965
2017-08-03,34.56999969482422,33.939998626708984,34.20000076293945,34.540000915527344,189111
2017-08-04,35.1349983215332,34.25,34.59000015258789,35.1349983215332,129919
2017-08-07,35.94499969482422,34.9900016784668,35.939998626708984,35.400001525878906,49898
2017-08-08,35.92499923706055,35.279998779296875,35.92499923706055,35.709999084472656,53698
2017-08-09,35.79999923706055,35.17499923706055,35.79999923706055,35.375,56931
2017-08-10,35.45000076293945,34.71500015258789,35.45000076293945,34.875,305135
2017-08-11,34.80500030517578,34.25,34.80500030517578,34.55500030517578,69944
2017-08-14,35.0,34.51499938964844,34.849998474121094,34.994998931884766,97466
2017-08-15,35.0,34.72999954223633,35.0,34.89500045776367,28201
2017-08-16,34.9900016784668,34.83000183105469,34.94499969482422,34.875,20199
2017-08-17,35.0,34.68000030517578,35.0,34.71500015258789,33481
2017-08-18,34.9900016784668,34.314998626708984,34.665000915527344,34.790000915527344,30336
2017-08-21,34.775001525878906,34.209999084472656,34.7400016784668,34.33000183105469,41949
2017-08-22,34.599998474121094,34.28499984741211,34.400001525878906,34.5,65703
2017-08-23,34.33000183105469,34.099998474121094,34.150001525878906,34.16999816894531,47747
2017-08-24,34.20000076293945,33.474998474121094,34.09000015258789,33.540000915527344,71198
2017-08-25,33.8650016784668,33.349998474121094,33.775001525878906,33.79999923706055,63199
2017-08-28,33.849998474121094,33.560001373291016,33.7599983215332,33.70000076293945,26709
2017-08-29,33.64500045776367,33.20000076293945,33.63999938964844,33.20000076293945,39527
2017-08-30,33.57500076293945,33.20000076293945,33.279998779296875,33.415000915527344,30733
2017-08-31,33.79999923706055,33.334999084472656,33.334999084472656,33.79999923706055,127874
2017-09-01,33.994998931884766,33.689998626708984,33.79999923706055,33.73500061035156,48523
2017-09-04,33.72999954223633,33.06999969482422,33.584999084472656,33.06999969482422,41181
2017-09-05,33.68000030517578,33.150001525878906,33.380001068115234,33.5,80449
2017-09-06,33.599998474121094,33.290000915527344,33.5,33.470001220703125,57837
2017-09-07,35.095001220703125,34.20000076293945,34.349998474121094,34.900001525878906,169442
2017-09-08,34.994998931884766,34.29499816894531,34.994998931884766,34.400001525878906,71419
2017-09-11,34.66999816894531,34.39500045776367,34.529998779296875,34.494998931884766,33905
2017-09-12,34.58000183105469,34.345001220703125,34.56999969482422,34.42499923706055,32679
2017-09-13,34.5,34.17499923706055,34.5,34.435001373291016,58077
2017-09-14,34.650001525878906,34.130001068115234,34.130001068115234,34.28499984741211,54334
2017-09-15,35.5,34.334999084472656,34.334999084472656,35.415000915527344,169472
2017-09-18,35.70000076293945,35.040000915527344,35.5,35.45500183105469,74415
2017-09-19,35.70000076293945,35.41999816894531,35.47999954223633,35.54999923706055,35734
2017-09-20,35.5,35.02000045776367,35.5,35.255001068115234,32720
2017-09-21,35.45000076293945,34.58000183105469,35.45000076293945,35.20500183105469,39190
2017-09-22,35.6150016784668,35.10499954223633,35.29999923706055,35.15999984741211,41951
2017-09-25,35.755001068115234,35.08000183105469,35.11000061035156,35.755001068115234,69023
2017-09-26,35.82500076293945,35.119998931884766,35.755001068115234,35.33000183105469,47729
2017-09-27,35.58000183105469,35.119998931884766,35.5099983215332,35.56999969482422,45638
2017-09-28,35.834999084472656,35.33000183105469,35.82500076293945,35.595001220703125,62282
2017-09-29,35.8650016784668,35.39500045776367,35.599998474121094,35.86000061035156,163898
2017-10-02,37.0,36.130001068115234,36.130001068115234,36.790000915527344,78028
2017-10-03,40.369998931884766,36.900001525878906,37.36000061035156,38.595001220703125,200757
2017-10-04,40.15999984741211,38.76499938964844,40.0,39.849998474121094,239863
2017-10-05,40.21500015258789,39.290000915527344,40.0,40.20500183105469,104999
2017-10-06,40.38999938964844,39.97999954223633,40.349998474121094,40.18000030517578,109242
2017-10-09,40.34000015258789,40.0,40.34000015258789,40.099998474121094,39874
2017-10-10,40.69499969482422,39.93000030517578,40.220001220703125,39.974998474121094,64879
2017-10-11,40.345001220703125,40.0,40.02000045776367,40.099998474121094,66403
2017-10-12,40.36000061035156,40.0,40.25,40.04999923706055,20264
2017-10-13,40.25,39.849998474121094,40.099998474121094,40.22999954223633,57514
2017-10-16,40.125,39.32500076293945,40.04999923706055,39.5,76795
2017-10-17,39.79499816894531,39.27000045776367,39.5,39.625,31885
2017-10-18,41.209999084472656,39.599998474121094,40.099998474121094,40.79499816894531,99587
2017-10-19,41.0,39.91999816894531,40.869998931884766,39.9900016784668,133059
2017-10-20,40.72999954223633,40.05500030517578,40.05500030517578,40.5099983215332,63783
2017-10-23,41.185001373291016,40.5,40.619998931884766,40.650001525878906,65435
2017-10-24,41.3849983215332,40.52000045776367,40.845001220703125,40.54499816894531,112025
2017-10-25,40.55500030517578,40.16999816894531,40.21500015258789,40.2599983215332,45728
2017-10-26,41.75,40.15999984741211,40.15999984741211,41.720001220703125,113805
2017-10-27,42.150001525878906,41.599998474121094,42.040000915527344,41.70000076293945,86153
2017-10-30,42.02000045776367,41.459999084472656,41.939998626708984,41.58000183105469,55768
2017-10-31,42.0,41.064998626708984,41.58000183105469,41.994998931884766,75978
2017-11-01,42.0,41.494998931884766,42.0,41.60499954223633,44866
2017-11-02,40.89500045776367,39.79499816894531,40.5,40.025001525878906,90064
2017-11-03,41.255001068115234,39.970001220703125,40.125,41.209999084472656,53036
2017-11-06,41.40999984741211,40.97999954223633,41.35499954223633,41.20000076293945,50084
2017-11-07,41.994998931884766,41.13999938964844,41.36000061035156,41.63999938964844,77770
2017-11-08,41.94499969482422,40.89500045776367,41.505001068115234,41.72999954223633,88153
2017-11-09,41.79499816894531,41.07500076293945,41.79499816894531,41.099998474121094,60883
2017-11-10,41.08000183105469,40.5,40.8650016784668,40.83000183105469,48515
2017-11-13,40.8849983215332,40.01499938964844,40.845001220703125,40.78499984741211,66370
2017-11-14,41.65999984741211,40.71500015258789,40.76499938964844,41.584999084472656,48857
2017-11-15,41.584999084472656,40.724998474121094,41.584999084472656,41.220001220703125,51587
2017-11-16,42.10499954223633,41.150001525878906,41.220001220703125,42.064998626708984,132948
2017-11-17,43.220001220703125,42.02000045776367,42.26499938964844,43.084999084472656,91502
2017-11-20,44.22999954223633,42.970001220703125,43.20000076293945,43.939998626708984,88928
2017-11-21,44.0,43.46500015258789,43.86000061035156,43.9900016784668,60039
2017-11-22,44.099998474121094,43.224998474121094,44.0,43.334999084472656,37337
2017-11-23,43.20000076293945,42.80500030517578,43.20000076293945,43.0,40212
2017-11-24,43.14500045776367,42.6349983215332,43.095001220703125,43.099998474121094,39195
2017-11-27,43.23500061035156,42.935001373291016,43.165000915527344,43.095001220703125,22091
2017-11-28,43.994998931884766,42.915000915527344,42.939998626708984,42.994998931884766,87299
2017-11-29,43.14500045776367,41.709999084472656,43.005001068115234,41.915000915527344,61544
2017-11-30,41.849998474121094,41.01499938964844,41.75,41.380001068115234,215037
2017-12-01,41.83000183105469,41.32500076293945,41.69499969482422,41.32500076293945,51092
2017-12-04,41.939998626708984,41.38999938964844,41.78499984741211,41.68000030517578,54403
2017-12-05,41.849998474121094,41.07500076293945,41.83000183105469,41.130001068115234,46947
2017-12-06,41.185001373291016,40.595001220703125,40.810001373291016,40.75,66766
2017-12-07,40.95000076293945,40.540000915527344,40.77000045776367,40.81999969482422,71511
2017-12-08,41.11000061035156,40.86000061035156,41.060001373291016,41.0,48980
2017-12-11,41.39500045776367,40.72999954223633,41.0,40.86000061035156,38216
2017-12-12,40.6150016784668,38.01499938964844,40.6150016784668,38.21500015258789,226866
2017-12-13,38.599998474121094,35.915000915527344,38.25,37.994998931884766,741629
2017-12-14,39.11000061035156,38.119998931884766,38.150001525878906,39.04499816894531,160830
2017-12-15,39.345001220703125,37.8650016784668,39.20500183105469,38.0,147618
2017-12-18,45.0,40.08000183105469,44.9900016784668,40.79999923706055,423657
2017-12-19,41.380001068115234,39.665000915527344,40.79999923706055,41.01499938964844,205546
2017-12-20,41.150001525878906,39.91999816894531,41.150001525878906,40.064998626708984,82082
2017-12-21,40.595001220703125,39.65999984741211,39.95500183105469,40.15999984741211,80571
2017-12-22,40.28499984741211,39.60499954223633,39.94499969482422,40.064998626708984,46677
2017-12-27,40.7599983215332,39.814998626708984,39.81999969482422,40.70000076293945,54415
2017-12-28,40.875,40.130001068115234,40.875,40.61000061035156,66308
2017-12-29,40.80500030517578,40.38999938964844,40.5,40.66999816894531,54755
2018-01-02,41.060001373291016,40.459999084472656,41.060001373291016,40.63999938964844,50071
2018-01-03,41.2400016784668,40.5,40.540000915527344,41.13999938964844,44408
2018-01-04,42.380001068115234,41.2599983215332,41.2599983215332,41.97999954223633,65669
2018-01-05,42.040000915527344,41.400001525878906,42.040000915527344,41.779998779296875,42365
2018-01-08,42.400001525878906,41.70000076293945,41.720001220703125,42.36000061035156,73901
2018-01-09,43.060001373291016,42.5,42.540000915527344,42.7400016784668,53835
2018-01-10,43.0,42.540000915527344,42.7400016784668,42.619998931884766,62062
2018-01-11,42.880001068115234,42.439998626708984,42.779998779296875,42.599998474121094,62691
2018-01-12,42.7400016784668,42.29999923706055,42.619998931884766,42.36000061035156,42861
2018-01-15,43.2400016784668,42.41999816894531,42.5,43.2400016784668,81257
2018-01-16,43.31999969482422,42.459999084472656,43.2400016784668,42.79999923706055,47275
2018-01-17,43.79999923706055,42.86000061035156,43.619998931884766,43.540000915527344,63149
2018-01-18,44.20000076293945,43.380001068115234,43.68000030517578,44.20000076293945,65668
2018-01-19,45.720001220703125,44.040000915527344,44.47999954223633,45.540000915527344,117516
2018-01-22,46.15999984741211,45.279998779296875,45.70000076293945,46.15999984741211,88294
2018-01-23,46.47999954223633,45.5,46.459999084472656,46.099998474121094,53137
2018-01-24,46.18000030517578,45.2599983215332,46.099998474121094,45.41999816894531,66979
2018-01-25,45.459999084472656,44.2599983215332,45.20000076293945,44.459999084472656,62764
2018-01-26,45.2599983215332,44.220001220703125,44.400001525878906,44.939998626708984,59637
2018-01-29,45.619998931884766,44.68000030517578,45.47999954223633,45.0,65242
2018-01-30,45.2400016784668,44.7400016784668,44.900001525878906,44.939998626708984,56294
2018-01-31,45.65999984741211,44.84000015258789,44.84000015258789,45.560001373291016,100653
