Date,High_DE,Low_DE,Open_DE,Close_DE,Volume_DE
2010-04-05,60.79999923706055,60.099998474121094,60.380001068115234,60.63999938964844,3515000
2010-04-06,60.849998474121094,60.27000045776367,60.47999954223633,60.68000030517578,2270100
2010-04-07,60.959999084472656,59.939998626708984,60.65999984741211,60.400001525878906,3690600
2010-04-08,60.779998779296875,59.709999084472656,60.220001220703125,60.619998931884766,2714000
2010-04-09,61.68000030517578,60.7400016784668,60.86000061035156,61.68000030517578,2807200
2010-04-12,62.38999938964844,61.58000183105469,61.7599983215332,62.040000915527344,3805100
2010-04-13,62.20000076293945,61.09000015258789,61.72999954223633,61.540000915527344,2381200
2010-04-14,62.029998779296875,60.63999938964844,61.810001373291016,61.77000045776367,3581700
2010-04-15,62.72999954223633,61.2599983215332,61.52000045776367,61.7599983215332,2546300
2010-04-16,61.939998626708984,59.88999938964844,61.5099983215332,60.5099983215332,4345700
2010-04-19,61.0,59.2400016784668,60.060001373291016,60.470001220703125,3536600
2010-04-20,61.5,60.029998779296875,60.849998474121094,60.20000076293945,3187300
2010-04-21,61.0,59.88999938964844,60.33000183105469,60.5,3533600
2010-04-22,61.09000015258789,59.09000015258789,59.88999938964844,60.959999084472656,2832900
2010-04-23,61.83000183105469,60.66999816894531,60.9900016784668,61.790000915527344,3838700
2010-04-26,63.68000030517578,62.02000045776367,62.470001220703125,62.209999084472656,4530700
2010-04-27,62.09000015258789,59.0099983215332,61.779998779296875,59.31999969482422,4932200
2010-04-28,60.27000045776367,59.27000045776367,59.959999084472656,59.58000183105469,2948700
2010-04-29,60.79999923706055,59.75,60.15999984741211,60.61000061035156,2662500
2010-04-30,61.650001525878906,59.77000045776367,61.029998779296875,59.81999969482422,3984700
2010-05-03,61.599998474121094,59.81999969482422,60.40999984741211,61.31999969482422,4745500
2010-05-04,60.61000061035156,57.869998931884766,60.22999954223633,58.41999816894531,6055300
2010-05-05,58.77000045776367,55.81999969482422,57.290000915527344,57.5099983215332,6720400
2010-05-06,58.13999938964844,52.72999954223633,56.970001220703125,56.38999938964844,9057800
2010-05-07,57.380001068115234,54.630001068115234,56.119998931884766,56.380001068115234,7929700
2010-05-10,59.66999816894531,57.31999969482422,58.779998779296875,59.43000030517578,4719600
2010-05-11,60.40999984741211,58.5,58.720001220703125,59.459999084472656,3394500
2010-05-12,61.310001373291016,59.84000015258789,59.86000061035156,61.13999938964844,4043000
2010-05-13,61.16999816894531,59.79999923706055,61.040000915527344,59.880001068115234,3299400
2010-05-14,59.4900016784668,57.29999923706055,59.119998931884766,58.36000061035156,4523800
2010-05-17,58.869998931884766,56.77000045776367,58.56999969482422,57.95000076293945,4221700
2010-05-18,59.599998474121094,57.0,58.470001220703125,57.15999984741211,4433600
2010-05-19,59.52000045776367,56.0,59.470001220703125,58.869998931884766,11276800
2010-05-20,58.560001373291016,56.349998474121094,57.040000915527344,56.66999816894531,8009300
2010-05-21,59.04999923706055,55.22999954223633,55.52000045776367,58.72999954223633,7004500
2010-05-24,58.869998931884766,56.189998626708984,58.189998626708984,56.33000183105469,5300400
2010-05-25,55.900001525878906,53.20000076293945,54.869998931884766,55.88999938964844,8849200
2010-05-26,57.61000061035156,55.91999816894531,56.70000076293945,56.13999938964844,5225500
2010-05-27,59.4900016784668,57.2400016784668,57.2400016784668,59.439998626708984,5068200
2010-05-28,59.56999969482422,57.029998779296875,59.400001525878906,57.68000030517578,5162100
2010-06-01,58.68000030517578,56.58000183105469,57.220001220703125,57.130001068115234,4939800
2010-06-02,60.099998474121094,57.0,58.099998474121094,60.06999969482422,7109000
2010-06-03,60.86000061035156,59.209999084472656,60.40999984741211,59.66999816894531,5281500
2010-06-04,59.33000183105469,56.5,58.369998931884766,56.880001068115234,5196200
2010-06-07,57.150001525878906,54.709999084472656,57.13999938964844,54.779998779296875,5371700
2010-06-08,55.720001220703125,53.95000076293945,55.0099983215332,55.060001373291016,6148700
2010-06-09,57.45000076293945,54.939998626708984,55.7599983215332,55.27000045776367,4816100
2010-06-10,58.0,56.54999923706055,56.84000015258789,57.869998931884766,4373400
2010-06-11,58.970001220703125,56.95000076293945,57.22999954223633,58.86000061035156,3544000
2010-06-14,59.689998626708984,57.27000045776367,59.45000076293945,57.63999938964844,6107200
2010-06-15,59.5099983215332,57.400001525878906,58.459999084472656,59.5,6232800
2010-06-16,59.68000030517578,58.619998931884766,59.0099983215332,59.34000015258789,3372400
2010-06-17,59.959999084472656,58.2599983215332,59.83000183105469,59.41999816894531,4043800
2010-06-18,59.849998474121094,58.75,59.5,59.2599983215332,5729700
2010-06-21,61.43000030517578,59.849998474121094,60.0,60.45000076293945,5562200
2010-06-22,60.75,58.91999816894531,60.380001068115234,59.099998474121094,3965500
2010-06-23,59.849998474121094,58.209999084472656,59.06999969482422,59.209999084472656,3200700
2010-06-24,59.41999816894531,58.060001373291016,58.72999954223633,58.189998626708984,3722600
2010-06-25,59.86000061035156,58.119998931884766,58.72999954223633,59.7400016784668,8440100
2010-06-28,59.5099983215332,58.36000061035156,59.5099983215332,58.5099983215332,2993200
2010-06-29,57.54999923706055,54.900001525878906,57.540000915527344,55.43000030517578,5541200
2010-06-30,57.529998779296875,55.459999084472656,56.119998931884766,55.68000030517578,6621200
2010-07-01,56.18000030517578,53.689998626708984,55.97999954223633,55.209999084472656,6218200
2010-07-02,55.900001525878906,53.91999816894531,55.29999923706055,54.5,3892000
2010-07-06,56.060001373291016,54.130001068115234,55.709999084472656,54.630001068115234,3787300
2010-07-07,56.599998474121094,54.38999938964844,54.689998626708984,56.599998474121094,3406900
2010-07-08,57.279998779296875,56.13999938964844,57.02000045776367,57.2599983215332,3333400
2010-07-09,58.540000915527344,56.869998931884766,57.20000076293945,58.0099983215332,3693200
2010-07-12,57.97999954223633,56.790000915527344,57.689998626708984,57.47999954223633,3252000
2010-07-13,59.54999923706055,58.09000015258789,58.33000183105469,59.369998931884766,4090400
2010-07-14,59.79999923706055,58.4900016784668,58.97999954223633,59.720001220703125,3625300
2010-07-15,61.31999969482422,59.02000045776367,59.630001068115234,61.08000183105469,6389600
2010-07-16,61.09000015258789,59.52000045776367,60.45000076293945,59.72999954223633,5054000
2010-07-19,60.66999816894531,59.2599983215332,60.220001220703125,60.11000061035156,3005000
2010-07-20,60.959999084472656,58.939998626708984,59.02000045776367,60.689998626708984,4363700
2010-07-21,63.0,61.20000076293945,61.33000183105469,61.7599983215332,5801600
2010-07-22,63.470001220703125,62.27000045776367,62.4900016784668,62.810001373291016,4502000
2010-07-23,64.83000183105469,62.59000015258789,62.72999954223633,64.5,5306100
2010-07-26,64.98999786376953,63.900001525878906,64.5,64.9800033569336,4612700
2010-07-27,65.19000244140625,63.81999969482422,65.0199966430664,64.27999877929688,4014200
2010-07-28,64.62999725341797,63.95000076293945,63.970001220703125,64.18000030517578,1926800
2010-07-29,65.18000030517578,63.290000915527344,64.6500015258789,64.51000213623047,3724800
2010-07-30,67.08999633789062,63.900001525878906,64.0,66.68000030517578,6414600
2010-08-02,67.94000244140625,66.93000030517578,67.87999725341797,67.16999816894531,4823000
2010-08-03,67.23999786376953,65.95999908447266,66.86000061035156,66.81999969482422,3461500
2010-08-04,67.8499984741211,66.54000091552734,67.0,67.55999755859375,3191100
2010-08-05,69.0999984741211,67.29000091552734,67.44999694824219,67.9800033569336,4430900
2010-08-06,68.30000305175781,66.75,67.55999755859375,68.04000091552734,4922400
2010-08-09,69.47000122070312,68.23999786376953,68.93000030517578,69.29000091552734,3990100
2010-08-10,68.77999877929688,67.38999938964844,68.55999755859375,67.91999816894531,4241800
2010-08-11,66.7300033569336,64.95999908447266,66.4800033569336,65.33999633789062,5413900
2010-08-12,65.91000366210938,64.11000061035156,64.45999908447266,65.52999877929688,3880900
2010-08-13,65.33999633789062,64.30000305175781,65.27999877929688,64.8499984741211,2642100
2010-08-16,66.33000183105469,64.16000366210938,64.77999877929688,65.58999633789062,3427800
2010-08-17,67.75,66.2699966430664,66.79000091552734,67.2300033569336,5731400
2010-08-18,67.5,65.45999908447266,67.13999938964844,65.9800033569336,9533500
2010-08-19,66.9000015258789,64.77999877929688,66.69999694824219,65.70999908447266,5010800
2010-08-20,65.52999877929688,64.77999877929688,65.0,65.12999725341797,4123700
2010-08-23,65.6500015258789,62.45000076293945,65.55000305175781,63.02000045776367,5788500
2010-08-24,63.27000045776367,61.5,61.68000030517578,62.34000015258789,5831900
2010-08-25,63.130001068115234,60.45000076293945,61.56999969482422,62.86000061035156,5771900
2010-08-26,64.19000244140625,62.650001525878906,62.880001068115234,62.75,4808300
2010-08-27,64.8499984741211,61.900001525878906,63.38999938964844,64.62999725341797,4832100
2010-08-30,64.5999984741211,62.97999954223633,64.4800033569336,62.97999954223633,4068500
2010-08-31,64.25,62.11000061035156,62.27000045776367,63.27000045776367,3569200
2010-09-01,66.68000030517578,64.47000122070312,64.69000244140625,66.52999877929688,5450700
2010-09-02,67.88999938964844,66.3499984741211,66.62000274658203,67.75,3747900
2010-09-03,69.22000122070312,68.0,68.05000305175781,68.62999725341797,4086600
2010-09-07,68.44999694824219,67.30999755859375,68.3499984741211,67.66999816894531,3922300
2010-09-08,68.68000030517578,67.80999755859375,67.83999633789062,68.08999633789062,3219000
2010-09-09,69.0,67.19999694824219,68.97000122070312,67.33999633789062,3211300
2010-09-10,68.41999816894531,67.12000274658203,67.55000305175781,67.80999755859375,2868000
2010-09-13,69.9800033569336,68.61000061035156,68.80999755859375,69.77999877929688,4380900
2010-09-14,70.77999877929688,69.26000213623047,69.69000244140625,70.02999877929688,4381800
2010-09-15,70.55999755859375,69.3499984741211,69.66000366210938,70.05999755859375,3740100
2010-09-16,70.5999984741211,69.56999969482422,70.12000274658203,69.63999938964844,2627700
2010-09-17,72.47000122070312,69.72000122070312,70.20999908447266,72.44999694824219,6501600
2010-09-20,73.69999694824219,72.25,72.70999908447266,73.61000061035156,4694000
2010-09-21,73.62000274658203,72.26000213623047,73.37000274658203,73.04000091552734,5821300
2010-09-22,73.19999694824219,71.8499984741211,73.06999969482422,72.08000183105469,4396100
2010-09-23,72.56999969482422,70.51000213623047,71.5,71.19000244140625,3911500
2010-09-24,72.98999786376953,71.88999938964844,71.88999938964844,72.63999938964844,3830800
2010-09-27,72.94000244140625,71.9000015258789,72.8499984741211,72.0999984741211,2731400
2010-09-28,71.98999786376953,70.43000030517578,71.93000030517578,71.58999633789062,4666400
2010-09-29,72.29000091552734,70.8499984741211,71.2699966430664,71.7300033569336,3121300
2010-09-30,72.29000091552734,69.41999816894531,72.08000183105469,69.77999877929688,6941400
2010-10-01,69.6500015258789,68.41999816894531,69.1500015258789,68.56999969482422,8339400
2010-10-04,68.8499984741211,67.66999816894531,68.30000305175781,68.62000274658203,4385500
2010-10-05,71.88999938964844,69.41999816894531,69.41999816894531,71.30000305175781,4774300
2010-10-06,72.52999877929688,71.0999984741211,71.0999984741211,71.95999908447266,3651000
2010-10-07,72.5,70.8499984741211,72.43000030517578,71.9000015258789,2694300
2010-10-08,76.83000183105469,74.11000061035156,74.11000061035156,75.3499984741211,10645300
2010-10-11,76.16999816894531,74.47000122070312,76.0999984741211,75.30999755859375,3279000
2010-10-12,75.55000305175781,73.87999725341797,75.19000244140625,74.66000366210938,4244100
2010-10-13,76.0,75.23999786376953,75.5,75.27999877929688,4168000
2010-10-14,75.72000122070312,74.19999694824219,75.19000244140625,75.08999633789062,3280900
2010-10-15,76.30999755859375,75.2699966430664,76.05000305175781,76.16000366210938,5321200
2010-10-18,76.62999725341797,75.66000366210938,76.12000274658203,76.05000305175781,3132100
2010-10-19,75.80000305175781,73.62999725341797,74.62999725341797,74.91999816894531,5163700
2010-10-20,77.1500015258789,74.75,75.11000061035156,76.44000244140625,4081000
2010-10-21,77.72000122070312,75.91999816894531,77.0199966430664,77.05000305175781,4372500
2010-10-22,77.29000091552734,76.5,76.75,77.25,3320800
2010-10-25,78.88999938964844,77.13999938964844,77.98999786376953,77.23999786376953,3742400
2010-10-26,77.44000244140625,76.25,76.88999938964844,76.41999816894531,2752300
2010-10-27,75.91000366210938,74.22000122070312,75.9000015258789,75.83999633789062,4183300
2010-10-28,76.86000061035156,74.58999633789062,76.37000274658203,75.5,3018200
2010-10-29,77.08999633789062,75.0199966430664,75.0199966430664,76.80000305175781,2567100
2010-11-01,77.94000244140625,75.72000122070312,77.45999908447266,76.33999633789062,2707200
2010-11-02,78.33999633789062,76.86000061035156,77.36000061035156,77.33999633789062,2984600
2010-11-03,77.58000183105469,76.19999694824219,77.48999786376953,77.5199966430664,2485400
2010-11-04,79.26000213623047,77.69000244140625,78.31999969482422,79.18000030517578,3338300
2010-11-05,79.52999877929688,78.62000274658203,79.33999633789062,79.0999984741211,2282200
2010-11-08,79.0199966430664,77.9000015258789,78.94999694824219,78.66999816894531,2343600
2010-11-09,79.66000366210938,77.47000122070312,79.20999908447266,77.87000274658203,3617800
2010-11-10,79.13999938964844,77.5999984741211,78.16999816894531,78.91999816894531,3057700
2010-11-11,78.91999816894531,78.05000305175781,78.19999694824219,78.79000091552734,4440400
2010-11-12,78.83999633789062,76.05999755859375,78.19000244140625,76.86000061035156,5650000
2010-11-15,77.75,76.43000030517578,77.06999969482422,76.4800033569336,3084500
2010-11-16,76.01000213623047,74.12999725341797,75.87999725341797,75.69999694824219,4361600
2010-11-17,76.2300033569336,75.08000183105469,75.76000213623047,76.0,2155600
2010-11-18,78.19000244140625,76.88999938964844,77.26000213623047,77.27999877929688,3597000
2010-11-19,78.1500015258789,76.80999755859375,77.66999816894531,77.9800033569336,4068300
2010-11-22,77.73999786376953,76.19999694824219,77.16000366210938,77.25,4049500
2010-11-23,76.76000213623047,75.5199966430664,76.22000122070312,76.33999633789062,4195700
2010-11-24,77.36000061035156,75.66999816894531,76.2300033569336,76.2300033569336,8469300
2010-11-26,76.30000305175781,75.26000213623047,75.69000244140625,76.0,1750100
2010-11-29,76.44999694824219,75.18000030517578,76.02999877929688,75.18000030517578,5992300
2010-11-30,75.13999938964844,74.05999755859375,74.94000244140625,74.69999694824219,5376600
2010-12-01,76.22000122070312,75.2300033569336,75.88999938964844,76.13999938964844,4969500
2010-12-02,78.58000183105469,76.16000366210938,76.23999786376953,78.30000305175781,5231700
2010-12-03,78.55000305175781,77.5199966430664,77.56999969482422,78.30999755859375,2751700
2010-12-06,79.13999938964844,77.70999908447266,78.44999694824219,79.04000091552734,3191900
2010-12-07,82.5,79.81999969482422,79.9000015258789,81.41999816894531,8160100
2010-12-08,81.7300033569336,79.47000122070312,81.52999877929688,80.61000061035156,5331300
2010-12-09,81.44000244140625,79.94999694824219,81.44000244140625,80.55000305175781,3565100
2010-12-10,82.4800033569336,80.44000244140625,80.86000061035156,82.13999938964844,4063100
2010-12-13,82.98999786376953,81.88999938964844,82.98999786376953,81.91000366210938,3915700
2010-12-14,82.98999786376953,81.6500015258789,81.91999816894531,82.54000091552734,3522300
2010-12-15,83.38999938964844,81.36000061035156,82.2300033569336,81.55999755859375,3957000
2010-12-16,82.45999908447266,81.0999984741211,82.11000061035156,82.27999877929688,2944700
2010-12-17,82.33000183105469,81.5,82.26000213623047,81.55000305175781,3370400
2010-12-20,82.66999816894531,81.61000061035156,81.69999694824219,82.56999969482422,2188600
2010-12-21,84.8499984741211,82.62000274658203,82.7300033569336,84.45999908447266,3698100
2010-12-22,84.66999816894531,83.54000091552734,84.4800033569336,83.94999694824219,2230900
2010-12-23,83.9800033569336,83.30999755859375,83.9800033569336,83.58000183105469,1685000
2010-12-27,83.76000213623047,82.93000030517578,83.23999786376953,83.56999969482422,1489200
2010-12-28,83.9800033569336,83.0,83.80999755859375,83.54000091552734,1643500
2010-12-29,83.80999755859375,83.30999755859375,83.61000061035156,83.30999755859375,1511600
2010-12-30,83.8499984741211,83.05000305175781,83.36000061035156,83.30000305175781,1269500
2010-12-31,83.29000091552734,82.75,83.25,83.05000305175781,1187900
2011-01-03,84.75,83.45999908447266,83.93000030517578,83.58999633789062,3005900
2011-01-04,84.08000183105469,81.80000305175781,84.0,83.0199966430664,3117300
2011-01-05,84.63999938964844,82.27999877929688,82.41999816894531,84.23999786376953,3020600
2011-01-06,84.68000030517578,83.45999908447266,84.41000366210938,84.25,3527500
2011-01-07,85.30000305175781,83.30000305175781,84.41999816894531,84.33999633789062,4061300
2011-01-10,85.30000305175781,83.6500015258789,84.69000244140625,84.58000183105469,2958600
2011-01-11,86.6500015258789,85.19000244140625,85.19000244140625,85.66000366210938,3357700
2011-01-12,87.73999786376953,86.54000091552734,86.55999755859375,87.44999694824219,3283900
2011-01-13,89.97000122070312,88.75,89.23999786376953,89.47000122070312,6100300
2011-01-14,89.87000274658203,88.83000183105469,89.47000122070312,89.5199966430664,4103300
2011-01-18,91.62999725341797,89.69000244140625,89.69000244140625,90.5999984741211,4488700
2011-01-19,91.27999877929688,88.77999877929688,90.5,89.4000015258789,4851800
2011-01-20,90.0,86.88999938964844,89.02999877929688,89.26000213623047,4193200
2011-01-21,90.63999938964844,88.63999938964844,90.37999725341797,89.23999786376953,3258300
2011-01-24,90.41999816894531,88.91000366210938,89.47000122070312,90.12000274658203,2422900
2011-01-25,90.23999786376953,88.23999786376953,89.55999755859375,89.38999938964844,3156400
2011-01-26,91.38999938964844,89.55000305175781,89.94000244140625,90.98999786376953,3254700
2011-01-27,91.41999816894531,90.01000213623047,91.4000015258789,90.9800033569336,3635000
2011-01-28,91.88999938964844,88.68000030517578,91.26000213623047,88.91000366210938,3367700
2011-01-31,91.3499984741211,88.37999725341797,88.37999725341797,90.9000015258789,4373400
2011-02-01,93.5,91.41999816894531,91.83000183105469,92.95999908447266,5620000
2011-02-02,94.23999786376953,92.87000274658203,92.87000274658203,94.08999633789062,4332600
2011-02-03,94.0999984741211,92.37000274658203,93.9000015258789,93.4800033569336,3496000
2011-02-04,93.91999816894531,92.62000274658203,93.51000213623047,93.20999908447266,3202300
2011-02-07,94.61000061035156,93.23999786376953,93.63999938964844,94.13999938964844,2768800
2011-02-08,94.29000091552734,93.01000213623047,94.29000091552734,93.48999786376953,2675300
2011-02-09,94.73999786376953,93.19999694824219,94.1500015258789,93.94999694824219,3220400
2011-02-10,94.69000244140625,93.38999938964844,93.62999725341797,94.5199966430664,2498400
2011-02-11,95.5,94.01000213623047,94.1500015258789,95.41999816894531,2560000
2011-02-14,95.9000015258789,94.66999816894531,95.80999755859375,94.76000213623047,3904900
2011-02-15,94.75,93.08999633789062,94.58000183105469,93.62000274658203,4641900
2011-02-16,97.36000061035156,94.0199966430664,97.19999694824219,95.86000061035156,12385200
2011-02-17,96.22000122070312,94.6500015258789,96.19999694824219,95.26000213623047,4663800
2011-02-18,95.08000183105469,93.83999633789062,94.93000030517578,95.0,5227800
2011-02-22,94.88999938964844,90.94000244140625,93.5999984741211,91.0,5469600
2011-02-23,91.44000244140625,86.2300033569336,91.44000244140625,88.26000213623047,10405500
2011-02-24,91.16999816894531,87.6500015258789,88.5,88.91000366210938,6684100
2011-02-25,92.0,90.41000366210938,91.83999633789062,90.48999786376953,6145100
2011-02-28,91.73999786376953,89.93000030517578,91.63999938964844,90.1500015258789,5112400
2011-03-01,91.0,88.33000183105469,90.75,89.05999755859375,5464800
2011-03-02,90.66999816894531,88.69999694824219,88.76000213623047,89.55000305175781,4184300
2011-03-03,93.16000366210938,90.43000030517578,90.87000274658203,92.62999725341797,4846300
2011-03-04,93.05999755859375,91.11000061035156,92.7300033569336,92.3499984741211,3610400
2011-03-07,93.1500015258789,89.94000244140625,92.91000366210938,90.37000274658203,4207200
2011-03-08,92.0999984741211,88.9000015258789,90.58000183105469,91.51000213623047,4183100
2011-03-09,90.63999938964844,89.0,90.41999816894531,89.81999969482422,4702100
2011-03-10,89.0,86.0999984741211,88.01000213623047,87.55000305175781,5686400
2011-03-11,88.0,84.58999633789062,85.87999725341797,87.79000091552734,6210200
2011-03-14,88.12999725341797,86.44000244140625,87.72000122070312,87.62999725341797,3922600
2011-03-15,88.02999877929688,84.2699966430664,84.9000015258789,87.68000030517578,4658900
2011-03-16,88.91000366210938,85.98999786376953,87.88999938964844,86.91000366210938,5499800
2011-03-17,90.26000213623047,88.0,88.75,89.37999725341797,5865500
2011-03-18,91.4800033569336,89.66999816894531,91.08000183105469,90.0999984741211,5313300
2011-03-21,92.45999908447266,91.36000061035156,91.4800033569336,91.61000061035156,4474100
2011-03-22,91.7699966430664,90.16000366210938,91.7699966430664,91.05000305175781,3614100
2011-03-23,91.56999969482422,90.12000274658203,90.75,91.43000030517578,3152800
2011-03-24,93.38999938964844,91.25,92.08999633789062,93.2300033569336,3758800
2011-03-25,94.94000244140625,92.69999694824219,93.4000015258789,94.23999786376953,3956500
2011-03-28,94.9800033569336,93.2699966430664,94.66999816894531,93.30000305175781,3361300
2011-03-29,94.0199966430664,91.75,93.22000122070312,93.94999694824219,4336400
2011-03-30,94.91999816894531,93.87999725341797,94.80000305175781,94.44999694824219,3351800
2011-03-31,96.9800033569336,94.6500015258789,94.7300033569336,96.88999938964844,6140400
2011-04-01,99.80000305175781,97.54000091552734,97.5999984741211,98.5999984741211,6490900
2011-04-04,99.54000091552734,98.5199966430664,99.04000091552734,99.23999786376953,2974400
2011-04-05,99.05999755859375,97.9800033569336,98.91999816894531,98.20999908447266,3149700
2011-04-06,98.66000366210938,96.51000213623047,98.66000366210938,97.01000213623047,3613100
2011-04-07,98.12000274658203,96.05000305175781,96.66999816894531,96.47000122070312,3671900
2011-04-08,97.66999816894531,95.12999725341797,97.08000183105469,95.93000030517578,3018600
2011-04-11,96.18000030517578,94.70999908447266,95.9000015258789,94.98999786376953,3615800
2011-04-12,94.29000091552734,92.86000061035156,94.06999969482422,93.44999694824219,4038800
2011-04-13,94.70999908447266,92.69000244140625,94.56999969482422,93.58000183105469,2816500
2011-04-14,94.37000274658203,92.61000061035156,92.94000244140625,94.25,2813600
2011-04-15,94.48999786376953,93.19000244140625,94.31999969482422,93.76000213623047,3986500
2011-04-18,92.52999877929688,90.6500015258789,92.52999877929688,91.52999877929688,4715800
2011-04-19,92.58000183105469,91.02999877929688,92.3499984741211,92.37999725341797,3775200
2011-04-20,94.63999938964844,93.38999938964844,94.4800033569336,93.88999938964844,3685800
2011-04-21,95.37000274658203,94.0199966430664,94.58000183105469,95.25,3026100
2011-04-25,95.5,94.19999694824219,95.19999694824219,94.72000122070312,1945200
2011-04-26,97.77999877929688,96.02999877929688,96.54000091552734,97.0,4800000
2011-04-27,97.26000213623047,94.6500015258789,97.08000183105469,96.76000213623047,3509500
2011-04-28,96.83999633789062,95.45999908447266,96.41000366210938,95.91000366210938,2668100
2011-04-29,97.55000305175781,95.87000274658203,96.80000305175781,97.5,3856900
2011-05-02,98.30000305175781,96.87000274658203,98.22000122070312,97.38999938964844,4282400
2011-05-03,97.27999877929688,94.79000091552734,97.27999877929688,94.9800033569336,4142700
2011-05-04,95.5,91.72000122070312,95.05999755859375,93.02999877929688,4679300
2011-05-05,93.08000183105469,91.0,91.94000244140625,91.54000091552734,4612100
2011-05-06,94.16999816894531,91.51000213623047,93.5199966430664,91.52999877929688,5191700
2011-05-09,93.54000091552734,91.54000091552734,91.58999633789062,92.80000305175781,3254800
2011-05-10,94.61000061035156,93.31999969482422,93.70999908447266,94.48999786376953,3600400
2011-05-11,93.94000244140625,90.80999755859375,93.77999877929688,91.29000091552734,6537600
2011-05-12,91.18000030517578,89.0999984741211,90.80999755859375,90.36000061035156,4656600
2011-05-13,90.58999633789062,87.56999969482422,90.27999877929688,87.72000122070312,6757500
2011-05-16,89.44999694824219,86.62999725341797,87.33000183105469,88.12999725341797,4933000
2011-05-17,88.0999984741211,86.16000366210938,87.30000305175781,86.95999908447266,6083000
2011-05-18,86.66999816894531,84.6500015258789,86.0,86.5,12671600
2011-05-19,87.7300033569336,85.87999725341797,86.86000061035156,86.04000091552734,7202600
2011-05-20,85.94999694824219,84.2699966430664,85.75,84.75,5995700
2011-05-23,83.47000122070312,82.25,83.0199966430664,83.05999755859375,6543700
2011-05-24,84.76000213623047,83.41999816894531,83.80000305175781,83.44999694824219,5391100
2011-05-25,85.13999938964844,82.51000213623047,83.48999786376953,84.70999908447266,4635400
2011-05-26,85.30000305175781,84.0,84.61000061035156,84.94000244140625,3936500
2011-05-27,86.30000305175781,85.26000213623047,85.37999725341797,85.73999786376953,3538400
2011-05-31,87.1500015258789,85.05000305175781,87.05999755859375,86.08000183105469,4736600
2011-06-01,85.88999938964844,82.7300033569336,85.5,82.76000213623047,5797000
2011-06-02,84.68000030517578,83.16999816894531,83.44999694824219,84.2300033569336,6042800
2011-06-03,83.6500015258789,81.5199966430664,82.30999755859375,82.19999694824219,5352300
2011-06-06,82.7300033569336,81.33999633789062,82.12000274658203,81.69999694824219,3897700
2011-06-07,82.29000091552734,81.0999984741211,82.25,81.20999908447266,3679300
2011-06-08,81.19999694824219,79.61000061035156,80.9800033569336,79.95999908447266,6612200
2011-06-09,82.79000091552734,80.87000274658203,81.2300033569336,82.0,6933400
2011-06-10,82.51000213623047,80.75,81.77999877929688,81.80000305175781,6783700
2011-06-13,82.13999938964844,79.7699966430664,81.66999816894531,80.19999694824219,4821400
2011-06-14,82.66000366210938,80.9000015258789,81.55000305175781,82.0,4483900
2011-06-15,82.18000030517578,80.08999633789062,81.36000061035156,80.20999908447266,4537800
2011-06-16,80.83999633789062,78.2300033569336,80.0999984741211,79.2699966430664,5510200
2011-06-17,80.52999877929688,78.30000305175781,80.4800033569336,78.52999877929688,5970100
2011-06-20,80.08999633789062,77.80999755859375,78.27999877929688,80.05999755859375,4328200
2011-06-21,82.44000244140625,80.30000305175781,80.69000244140625,82.12999725341797,4298700
2011-06-22,83.0,81.5,82.19000244140625,81.56999969482422,4882900
2011-06-23,81.83999633789062,78.80000305175781,79.8499984741211,81.7300033569336,5785400
2011-06-24,81.69999694824219,79.77999877929688,81.66000366210938,79.9800033569336,4673000
2011-06-27,81.05999755859375,79.95999908447266,80.1500015258789,80.69000244140625,3177200
2011-06-28,82.0,80.5,80.83999633789062,81.94999694824219,3153000
2011-06-29,82.98999786376953,81.77999877929688,82.58999633789062,82.43000030517578,6328700
2011-06-30,82.94999694824219,80.30999755859375,81.69000244140625,82.44999694824219,7497600
2011-07-01,84.7300033569336,81.70999908447266,82.19999694824219,84.54000091552734,5947800
2011-07-05,85.97000122070312,84.5,84.76000213623047,84.83999633789062,4819600
2011-07-06,85.13999938964844,83.75,84.7699966430664,84.58999633789062,4070000
2011-07-07,87.12000274658203,85.30999755859375,85.44999694824219,86.44000244140625,6305100
2011-07-08,86.30999755859375,84.30000305175781,84.62999725341797,86.11000061035156,5412000
2011-07-11,85.19999694824219,83.0199966430664,84.95999908447266,83.48999786376953,4866500
2011-07-12,83.1500015258789,81.5,82.88999938964844,81.6500015258789,7589600
2011-07-13,83.6500015258789,81.76000213623047,82.52999877929688,81.88999938964844,4834400
2011-07-14,82.91000366210938,80.7699966430664,82.0999984741211,81.43000030517578,4976800
2011-07-15,82.11000061035156,80.51000213623047,81.80999755859375,81.69000244140625,4540700
2011-07-18,81.48999786376953,79.19999694824219,81.22000122070312,79.80000305175781,6235300
2011-07-19,81.45999908447266,79.93000030517578,80.75,80.87999725341797,4756700
2011-07-20,81.62999725341797,80.37999725341797,81.62999725341797,80.4800033569336,3511400
2011-07-21,82.66000366210938,80.5999984741211,81.18000030517578,82.30000305175781,5251100
2011-07-22,81.4800033569336,80.25,81.12999725341797,81.23999786376953,4624400
2011-07-25,82.54000091552734,80.13999938964844,80.29000091552734,81.88999938964844,4019800
2011-07-26,82.48999786376953,80.81999969482422,82.48999786376953,80.9000015258789,3769000
2011-07-27,80.37999725341797,78.30999755859375,80.30000305175781,79.41999816894531,7382200
2011-07-28,80.62999725341797,79.12000274658203,79.44999694824219,79.38999938964844,6089800
