Date,High_GD,Low_GD,Open_GD,Close_GD,Volume_GD
2011-09-01,64.66000366210938,62.91999816894531,64.08000183105469,63.099998474121094,1657300
2011-09-02,62.060001373291016,60.7400016784668,62.060001373291016,60.939998626708984,2223500
2011-09-06,60.40999984741211,58.720001220703125,59.27000045776367,60.29999923706055,2616800
2011-09-07,61.849998474121094,60.61000061035156,61.119998931884766,61.349998474121094,2647500
2011-09-08,61.630001068115234,60.29999923706055,60.650001525878906,60.400001525878906,2276900
2011-09-09,59.790000915527344,58.400001525878906,59.560001373291016,59.0,2599200
2011-09-12,58.95000076293945,57.77000045776367,58.59000015258789,58.900001525878906,2698400
2011-09-13,60.0099983215332,58.45000076293945,58.970001220703125,58.9900016784668,2523000
2011-09-14,60.65999984741211,57.939998626708984,59.33000183105469,59.86000061035156,3188500
2011-09-15,61.439998626708984,60.209999084472656,60.22999954223633,61.220001220703125,2426700
2011-09-16,61.75,60.20000076293945,61.75,60.599998474121094,4340900
2011-09-19,60.400001525878906,59.29999923706055,59.66999816894531,60.16999816894531,2474900
2011-09-20,60.650001525878906,59.5,60.43000030517578,59.54999923706055,2007000
2011-09-21,59.91999816894531,57.220001220703125,59.79999923706055,57.27000045776367,2595100
2011-09-22,56.20000076293945,55.27000045776367,56.08000183105469,55.869998931884766,3434000
2011-09-23,56.689998626708984,53.95000076293945,53.970001220703125,55.91999816894531,2845400
2011-09-26,57.45000076293945,56.04999923706055,56.4900016784668,56.849998474121094,2866500
2011-09-27,59.15999984741211,57.59000015258789,57.59000015258789,58.290000915527344,2511700
2011-09-28,58.95000076293945,57.349998474121094,58.369998931884766,57.439998626708984,2081200
2011-09-29,59.2400016784668,57.09000015258789,58.380001068115234,58.18000030517578,1766700
2011-09-30,58.36000061035156,56.880001068115234,57.45000076293945,56.88999938964844,2432100
2011-10-03,57.720001220703125,55.599998474121094,56.849998474121094,55.66999816894531,2220900
2011-10-04,57.20000076293945,54.720001220703125,55.02000045776367,57.11000061035156,3300000
2011-10-05,57.84000015258789,56.400001525878906,56.779998779296875,57.709999084472656,2513500
2011-10-06,58.970001220703125,57.56999969482422,57.849998474121094,58.95000076293945,1507100
2011-10-07,60.290000915527344,58.959999084472656,59.439998626708984,59.54999923706055,2423800
2011-10-10,61.68000030517578,60.560001373291016,60.560001373291016,61.68000030517578,1585400
2011-10-11,61.790000915527344,61.13999938964844,61.189998626708984,61.47999954223633,1769800
2011-10-12,63.220001220703125,61.7400016784668,62.040000915527344,62.52000045776367,1771900
2011-10-13,62.04999923706055,60.90999984741211,61.900001525878906,61.810001373291016,1325500
2011-10-14,62.7400016784668,61.59000015258789,62.58000183105469,62.040000915527344,1630900
2011-10-17,62.310001373291016,60.790000915527344,61.86000061035156,60.93000030517578,1736000
2011-10-18,63.279998779296875,60.349998474121094,61.02000045776367,62.63999938964844,1969300
2011-10-19,63.25,62.349998474121094,62.70000076293945,62.470001220703125,1809300
2011-10-20,63.459999084472656,61.810001373291016,62.630001068115234,63.150001525878906,1996900
2011-10-21,65.33000183105469,63.58000183105469,63.599998474121094,65.31999969482422,3229700
2011-10-24,65.91000366210938,64.94999694824219,65.27999877929688,65.62999725341797,1865700
2011-10-25,66.08000183105469,64.5999984741211,65.23999786376953,65.26000213623047,2382600
2011-10-26,66.41999816894531,63.560001373291016,66.41999816894531,63.88999938964844,4161900
2011-10-27,66.16999816894531,64.31999969482422,65.55999755859375,65.61000061035156,2695100
2011-10-28,66.25,65.02999877929688,65.52999877929688,65.47000122070312,2010100
2011-10-31,65.52999877929688,64.19000244140625,64.97000122070312,64.19000244140625,2022500
2011-11-01,63.20000076293945,60.790000915527344,62.790000915527344,61.43000030517578,2959900
2011-11-02,62.619998931884766,61.77000045776367,62.439998626708984,61.95000076293945,2760300
2011-11-03,63.970001220703125,62.470001220703125,62.470001220703125,63.630001068115234,2589200
2011-11-04,63.529998779296875,62.470001220703125,63.150001525878906,63.45000076293945,1291900
2011-11-07,64.27999877929688,62.849998474121094,63.25,64.19999694824219,1341600
2011-11-08,65.16999816894531,63.84000015258789,64.69000244140625,65.12999725341797,1712500
2011-11-09,63.88999938964844,62.720001220703125,63.650001525878906,62.959999084472656,1932300
2011-11-10,63.970001220703125,62.939998626708984,63.900001525878906,63.380001068115234,1822500
2011-11-11,65.87999725341797,64.30000305175781,64.30000305175781,65.72000122070312,1874700
2011-11-14,66.37999725341797,65.12000274658203,65.5,65.30999755859375,1676700
2011-11-15,66.3499984741211,64.83999633789062,65.30000305175781,65.98999786376953,1408500
2011-11-16,65.58999633789062,64.76000213623047,65.36000061035156,65.0199966430664,2504000
2011-11-17,64.83000183105469,62.88999938964844,64.83000183105469,63.41999816894531,1714700
2011-11-18,64.12999725341797,63.0099983215332,64.12999725341797,63.84000015258789,2046600
2011-11-21,63.310001373291016,61.279998779296875,62.84000015258789,63.06999969482422,2679200
2011-11-22,63.81999969482422,62.150001525878906,63.130001068115234,63.619998931884766,3633300
2011-11-23,62.75,60.599998474121094,62.720001220703125,60.63999938964844,2923200
2011-11-25,62.150001525878906,60.75,60.77000045776367,61.130001068115234,913100
2011-11-28,64.3499984741211,63.2400016784668,63.900001525878906,64.05999755859375,2506900
2011-11-29,64.55000305175781,63.75,64.3499984741211,63.88999938964844,1935700
2011-11-30,66.37999725341797,65.5199966430664,65.8499984741211,66.05999755859375,3294800
2011-12-01,66.94999694824219,65.9800033569336,66.06999969482422,66.5,1428200
2011-12-02,67.36000061035156,65.62999725341797,66.87000274658203,65.72000122070312,2176900
2011-12-05,66.87999725341797,65.33000183105469,66.83000183105469,65.6500015258789,2105500
2011-12-06,66.33999633789062,65.52999877929688,65.70999908447266,65.86000061035156,1403500
2011-12-07,66.04000091552734,64.69999694824219,65.19999694824219,65.66000366210938,1344600
2011-12-08,65.7699966430664,63.97999954223633,65.41000366210938,64.1500015258789,1694400
2011-12-09,65.27999877929688,64.5199966430664,64.62999725341797,65.06999969482422,1775400
2011-12-12,64.97000122070312,63.54999923706055,64.58999633789062,64.01000213623047,1154800
2011-12-13,64.94999694824219,63.189998626708984,64.51000213623047,63.5,1404400
2011-12-14,63.7599983215332,63.11000061035156,63.38999938964844,63.209999084472656,1197400
2011-12-15,64.11000061035156,63.150001525878906,63.91999816894531,63.29999923706055,1576200
2011-12-16,64.38999938964844,62.599998474121094,63.380001068115234,63.20000076293945,2748400
2011-12-19,63.88999938964844,62.310001373291016,63.04999923706055,62.459999084472656,1140700
2011-12-20,65.12999725341797,63.41999816894531,63.43000030517578,64.83999633789062,1481700
2011-12-21,64.9800033569336,64.05999755859375,64.80000305175781,64.77999877929688,1509100
2011-12-22,66.36000061035156,64.70999908447266,64.9800033569336,66.13999938964844,1186500
2011-12-23,66.56999969482422,65.56999969482422,66.22000122070312,66.36000061035156,883000
2011-12-27,66.79000091552734,66.0,66.38999938964844,66.55999755859375,651500
2011-12-28,66.87999725341797,65.69999694824219,66.58000183105469,65.94999694824219,1137100
2011-12-29,67.0199966430664,66.01000213623047,66.22000122070312,66.91999816894531,1091300
2011-12-30,67.29000091552734,66.4000015258789,67.01000213623047,66.41000366210938,1008300
2012-01-03,68.56999969482422,67.83999633789062,67.97000122070312,68.0,1683500
2012-01-04,68.98999786376953,67.88999938964844,68.56999969482422,68.12000274658203,1880800
2012-01-05,67.80999755859375,66.76000213623047,67.75,67.4000015258789,1677800
2012-01-06,67.76000213623047,67.18000030517578,67.5999984741211,67.62000274658203,1788100
2012-01-09,68.4800033569336,67.29000091552734,67.83000183105469,68.37000274658203,2064900
2012-01-10,70.44000244140625,68.98999786376953,69.69999694824219,69.93000030517578,2779500
2012-01-11,70.19000244140625,69.44999694824219,69.54000091552734,70.08999633789062,1282700
2012-01-12,71.08999633789062,70.05000305175781,70.2699966430664,70.94000244140625,4528500
2012-01-13,70.97000122070312,70.01000213623047,70.23999786376953,70.5999984741211,3780300
2012-01-17,71.83000183105469,71.30000305175781,71.30000305175781,71.44999694824219,2438400
2012-01-18,71.69000244140625,70.79000091552734,70.9800033569336,71.62000274658203,1779600
2012-01-19,72.44000244140625,71.55000305175781,71.83999633789062,72.20999908447266,1267700
2012-01-20,72.66000366210938,71.7699966430664,72.33000183105469,72.47000122070312,1984600
2012-01-23,72.88999938964844,71.66999816894531,72.3499984741211,71.73999786376953,1744800
2012-01-24,71.83999633789062,70.94000244140625,71.33999633789062,71.33999633789062,1899200
2012-01-25,71.76000213623047,69.47000122070312,70.48999786376953,71.56999969482422,3543700
2012-01-26,71.87000274658203,70.38999938964844,70.58000183105469,71.51000213623047,1764100
2012-01-27,71.26000213623047,70.25,71.26000213623047,70.3499984741211,1413300
2012-01-30,69.81999969482422,69.02999877929688,69.62000274658203,69.16999816894531,2328000
2012-01-31,69.83999633789062,68.87000274658203,69.62999725341797,69.16000366210938,1844900
2012-02-01,69.91000366210938,69.38999938964844,69.81999969482422,69.70999908447266,2805700
2012-02-02,70.0,69.25,69.91000366210938,69.73999786376953,1374700
2012-02-03,70.93000030517578,69.97000122070312,70.16000366210938,70.51000213623047,1730800
2012-02-06,71.19999694824219,70.02999877929688,70.12000274658203,71.1500015258789,1456700
2012-02-07,71.45999908447266,70.66999816894531,70.81999969482422,71.30000305175781,1283000
2012-02-08,71.7300033569336,71.0199966430664,71.38999938964844,71.58999633789062,1660500
2012-02-09,71.81999969482422,70.75,71.7699966430664,70.8499984741211,1561700
2012-02-10,70.56999969482422,70.16000366210938,70.36000061035156,70.30000305175781,1427800
2012-02-13,70.7699966430664,70.06999969482422,70.69000244140625,70.12000274658203,1802900
2012-02-14,70.2300033569336,69.0999984741211,70.0,70.16000366210938,1978600
2012-02-15,70.30000305175781,69.55999755859375,70.22000122070312,70.05000305175781,1941600
2012-02-16,70.41999816894531,69.75,70.16000366210938,70.41999816894531,1253900
2012-02-17,71.04000091552734,70.37999725341797,70.80000305175781,70.87999725341797,1115900
2012-02-21,71.80999755859375,70.9000015258789,71.22000122070312,71.12999725341797,1327300
2012-02-22,71.18000030517578,70.23999786376953,70.95999908447266,70.4000015258789,1423200
2012-02-23,70.77999877929688,70.08999633789062,70.52999877929688,70.5999984741211,1052600
2012-02-24,73.05000305175781,70.80000305175781,70.80000305175781,72.4000015258789,1816100
2012-02-27,73.01000213623047,71.73999786376953,72.26000213623047,72.48999786376953,1357400
2012-02-28,73.1500015258789,72.41000366210938,72.58000183105469,72.73999786376953,1286100
2012-02-29,73.66999816894531,72.73999786376953,73.0,73.2300033569336,1841000
2012-03-01,73.36000061035156,72.58000183105469,72.76000213623047,72.93000030517578,1606000
2012-03-02,73.0,72.43000030517578,72.81999969482422,72.6500015258789,1057800
2012-03-05,72.61000061035156,71.80000305175781,72.41000366210938,72.5,1887800
2012-03-06,71.97000122070312,70.69000244140625,71.63999938964844,70.8499984741211,2307300
2012-03-07,71.31999969482422,70.69999694824219,70.94999694824219,71.25,1085400
2012-03-08,72.29000091552734,71.4800033569336,71.86000061035156,72.01000213623047,1197900
2012-03-09,72.29000091552734,71.54000091552734,72.06999969482422,71.77999877929688,1129900
2012-03-12,71.91999816894531,71.29000091552734,71.91999816894531,71.73999786376953,1181700
2012-03-13,73.12000274658203,71.75,72.20999908447266,73.08000183105469,1532000
2012-03-14,73.29000091552734,72.7699966430664,73.08000183105469,73.0999984741211,1113500
2012-03-15,73.62000274658203,73.0,73.08999633789062,73.33999633789062,1515000
2012-03-16,73.62999725341797,72.80000305175781,73.23999786376953,72.9000015258789,1762500
2012-03-19,73.2300033569336,72.5,72.72000122070312,72.9800033569336,906400
2012-03-20,72.68000030517578,72.0,72.61000061035156,72.33999633789062,853300
2012-03-21,72.56999969482422,72.08000183105469,72.37999725341797,72.27999877929688,910800
2012-03-22,72.36000061035156,71.70999908447266,71.80000305175781,72.25,969300
2012-03-23,72.88999938964844,72.33000183105469,72.44000244140625,72.77999877929688,1238200
2012-03-26,74.1500015258789,72.97000122070312,73.08999633789062,73.91000366210938,1867300
2012-03-27,74.05000305175781,73.43000030517578,73.9800033569336,73.55000305175781,1135400
2012-03-28,73.55000305175781,72.62000274658203,73.55000305175781,73.12000274658203,1351100
2012-03-29,73.0,71.87999725341797,73.0,72.6500015258789,1430700
2012-03-30,73.58000183105469,72.76000213623047,73.06999969482422,73.37999725341797,1259400
2012-04-02,74.54000091552734,73.11000061035156,73.38999938964844,74.08999633789062,1222300
2012-04-03,74.05000305175781,72.6500015258789,74.0,73.0999984741211,1188800
2012-04-04,72.70999908447266,71.81999969482422,72.55999755859375,72.62999725341797,1528900
2012-04-05,72.47000122070312,71.75,72.31999969482422,71.80000305175781,1586800
2012-04-09,71.0999984741211,70.44000244140625,70.77999877929688,70.81999969482422,1365500
2012-04-10,70.66999816894531,69.26000213623047,70.5999984741211,69.4800033569336,1567400
2012-04-11,69.87999725341797,68.06999969482422,68.31999969482422,69.3499984741211,1775000
2012-04-12,70.02999877929688,69.18000030517578,69.56999969482422,69.66000366210938,1759800
2012-04-13,69.5,68.86000061035156,69.22000122070312,68.87999725341797,1541800
2012-04-16,69.73999786376953,68.94999694824219,69.23999786376953,69.19999694824219,1622300
2012-04-17,70.19000244140625,69.08000183105469,69.58000183105469,69.87999725341797,1602300
2012-04-18,69.88999938964844,69.4800033569336,69.68000030517578,69.55000305175781,1269400
2012-04-19,69.86000061035156,68.7300033569336,69.83000183105469,68.93000030517578,1397100
2012-04-20,69.91000366210938,68.97000122070312,69.2699966430664,69.76000213623047,1821300
2012-04-23,69.44000244140625,68.55000305175781,68.95999908447266,69.2699966430664,1260100
2012-04-24,70.19999694824219,69.33999633789062,69.45999908447266,70.05999755859375,1380700
2012-04-25,70.47000122070312,67.20999908447266,69.87999725341797,67.55999755859375,3670700
2012-04-26,67.51000213623047,66.44000244140625,66.79000091552734,67.05000305175781,2672000
2012-04-27,67.86000061035156,67.06999969482422,67.37999725341797,67.58000183105469,2254400
2012-04-30,67.73999786376953,67.01000213623047,67.52999877929688,67.5,2200600
2012-05-01,68.68000030517578,67.33999633789062,67.56999969482422,67.9800033569336,2327600
2012-05-02,68.23999786376953,67.55000305175781,67.75,68.23999786376953,2035900
2012-05-03,68.58999633789062,67.9800033569336,68.5,68.1500015258789,2649800
2012-05-04,68.01000213623047,66.80999755859375,67.83999633789062,67.05000305175781,2206700
2012-05-07,67.88999938964844,66.95999908447266,66.95999908447266,67.41999816894531,2306000
2012-05-08,67.56999969482422,66.69999694824219,67.19999694824219,67.52999877929688,1949600
2012-05-09,67.0,66.33999633789062,66.9000015258789,66.4000015258789,1541300
2012-05-10,67.05999755859375,66.38999938964844,66.75,66.54000091552734,1326300
2012-05-11,67.43000030517578,66.16000366210938,66.33000183105469,66.52999877929688,2060900
2012-05-14,66.81999969482422,65.80000305175781,66.08999633789062,66.30000305175781,1281800
2012-05-15,66.69000244140625,65.63999938964844,66.27999877929688,65.7300033569336,1815800
2012-05-16,66.33999633789062,65.18000030517578,65.94000244140625,65.19999694824219,1334600
2012-05-17,65.41000366210938,63.70000076293945,65.26000213623047,63.720001220703125,1621500
2012-05-18,64.41999816894531,63.16999816894531,64.16999816894531,63.34000015258789,2154400
2012-05-21,64.6500015258789,63.439998626708984,63.619998931884766,64.55000305175781,1547500
2012-05-22,64.9800033569336,64.13999938964844,64.62999725341797,64.47000122070312,1199800
2012-05-23,64.73999786376953,63.290000915527344,64.1500015258789,64.61000061035156,1856600
2012-05-24,64.62000274658203,62.77000045776367,64.12000274658203,63.34000015258789,2051000
2012-05-25,64.12999725341797,62.880001068115234,62.880001068115234,63.58000183105469,1694300
2012-05-29,64.4000015258789,63.720001220703125,64.05999755859375,64.3499984741211,1389000
2012-05-30,64.13999938964844,63.5,63.91999816894531,63.83000183105469,1312100
2012-05-31,64.54000091552734,63.279998779296875,63.81999969482422,64.01000213623047,1695600
2012-06-01,63.33000183105469,62.68000030517578,63.13999938964844,62.720001220703125,1755800
2012-06-04,63.0099983215332,61.540000915527344,62.880001068115234,61.959999084472656,2155000
2012-06-05,62.18000030517578,61.54999923706055,61.7599983215332,61.97999954223633,1895600
2012-06-06,63.630001068115234,62.029998779296875,62.029998779296875,63.619998931884766,1306200
2012-06-07,64.8499984741211,63.540000915527344,64.12000274658203,63.689998626708984,2732200
2012-06-08,64.06999969482422,63.599998474121094,63.61000061035156,64.05999755859375,1753600
2012-06-11,64.66000366210938,63.65999984741211,64.37999725341797,63.7400016784668,1832500
2012-06-12,64.1500015258789,63.2400016784668,63.84000015258789,64.12999725341797,1645800
2012-06-13,64.11000061035156,63.22999954223633,63.9900016784668,63.4900016784668,1051200
2012-06-14,64.27999877929688,63.369998931884766,63.54999923706055,64.01000213623047,1333300
2012-06-15,65.11000061035156,64.37000274658203,64.37000274658203,64.86000061035156,2417900
2012-06-18,65.22000122070312,64.13999938964844,64.4800033569336,64.76000213623047,1324700
2012-06-19,65.51000213623047,64.94000244140625,65.0,65.19000244140625,1341900
2012-06-20,65.16000366210938,64.05999755859375,65.0999984741211,64.6500015258789,1706400
2012-06-21,65.11000061035156,63.20000076293945,65.02999877929688,63.25,1799800
2012-06-22,63.56999969482422,62.619998931884766,63.540000915527344,63.2599983215332,2167900
2012-06-25,62.77000045776367,62.099998474121094,62.77000045776367,62.220001220703125,1044700
2012-06-26,62.58000183105469,61.779998779296875,62.31999969482422,61.970001220703125,1214000
2012-06-27,63.34000015258789,62.08000183105469,62.130001068115234,63.220001220703125,1056500
2012-06-28,63.25,62.220001220703125,62.84000015258789,63.15999984741211,1060000
2012-06-29,65.95999908447266,64.41000366210938,64.6500015258789,65.95999908447266,1770000
2012-07-02,66.54000091552734,65.48999786376953,66.08999633789062,66.05999755859375,2000700
2012-07-03,66.33999633789062,65.54000091552734,65.54000091552734,66.16999816894531,791200
2012-07-05,66.58999633789062,65.9000015258789,66.22000122070312,66.23999786376953,1046500
2012-07-06,65.80000305175781,64.88999938964844,65.79000091552734,65.23999786376953,976300
2012-07-09,65.52999877929688,64.66999816894531,65.26000213623047,65.05000305175781,1273000
2012-07-10,65.69000244140625,63.88999938964844,63.88999938964844,64.43000030517578,1277300
2012-07-11,64.80999755859375,63.61000061035156,64.55000305175781,63.90999984741211,1159000
2012-07-12,63.95000076293945,62.9900016784668,63.5,63.52000045776367,973300
2012-07-13,65.04000091552734,63.599998474121094,63.75,64.86000061035156,1305300
2012-07-16,64.91000366210938,63.529998779296875,64.55000305175781,64.04000091552734,1952000
2012-07-17,64.70999908447266,63.56999969482422,64.12999725341797,64.69000244140625,1484300
2012-07-18,65.94000244140625,64.13999938964844,64.19000244140625,65.80000305175781,1424000
2012-07-19,66.33999633789062,65.55000305175781,65.91999816894531,65.98999786376953,1577800
2012-07-20,65.37999725341797,64.6500015258789,65.2699966430664,64.97000122070312,4674600
2012-07-23,64.23999786376953,63.369998931884766,64.0999984741211,63.91999816894531,1799800
2012-07-24,64.12999725341797,62.900001525878906,63.849998474121094,63.400001525878906,1785800
2012-07-25,63.9900016784668,61.29999923706055,63.75,62.0,4042900
2012-07-26,63.720001220703125,62.439998626708984,62.849998474121094,62.900001525878906,2331700
2012-07-27,64.20999908447266,62.7400016784668,63.04999923706055,63.83000183105469,1690400
2012-07-30,64.13999938964844,63.25,63.66999816894531,63.470001220703125,1450600
2012-07-31,63.95000076293945,63.09000015258789,63.290000915527344,63.439998626708984,1923200
2012-08-01,63.95000076293945,62.95000076293945,63.70000076293945,63.04999923706055,1636400
2012-08-02,62.939998626708984,61.09000015258789,62.88999938964844,61.9900016784668,2104400
2012-08-03,63.470001220703125,62.779998779296875,62.779998779296875,63.099998474121094,1490000
2012-08-06,63.709999084472656,62.77000045776367,63.43000030517578,62.97999954223633,1211900
2012-08-07,64.23999786376953,63.0,63.06999969482422,63.900001525878906,1405600
2012-08-08,64.08000183105469,63.22999954223633,63.72999954223633,63.93000030517578,1397600
2012-08-09,63.81999969482422,62.97999954223633,63.66999816894531,63.43000030517578,1599400
2012-08-10,63.68000030517578,63.130001068115234,63.380001068115234,63.58000183105469,1110200
2012-08-13,63.77000045776367,62.880001068115234,63.45000076293945,63.34000015258789,919900
2012-08-14,63.97999954223633,63.279998779296875,63.630001068115234,63.790000915527344,1149700
2012-08-15,64.44999694824219,63.540000915527344,63.68000030517578,64.19999694824219,1559400
2012-08-16,65.70999908447266,64.19000244140625,64.19000244140625,65.36000061035156,1713300
2012-08-17,65.7699966430664,64.75,64.80000305175781,65.69999694824219,1768400
2012-08-20,66.26000213623047,65.22000122070312,65.44999694824219,66.12999725341797,1353800
2012-08-21,66.58000183105469,65.72000122070312,66.1500015258789,66.52999877929688,1975000
2012-08-22,66.4800033569336,65.8499984741211,66.25,66.30000305175781,1767900
2012-08-23,66.23999786376953,65.41000366210938,66.01000213623047,65.61000061035156,1569100
2012-08-24,66.16000366210938,65.12000274658203,65.43000030517578,66.08999633789062,1433700
2012-08-27,66.38999938964844,65.58999633789062,66.25,65.62000274658203,1146300
2012-08-28,65.94000244140625,65.25,65.3499984741211,65.76000213623047,1730400
2012-08-29,66.19000244140625,65.33999633789062,65.87000274658203,65.8499984741211,1292200
2012-08-30,65.69000244140625,64.77999877929688,65.44999694824219,65.31999969482422,1165300
2012-08-31,66.12000274658203,65.3499984741211,65.83999633789062,65.51000213623047,1397000
2012-09-04,65.86000061035156,64.47000122070312,65.55000305175781,64.6500015258789,1511600
2012-09-05,65.1500015258789,64.29000091552734,64.87000274658203,64.77999877929688,1483400
2012-09-06,66.7300033569336,65.0999984741211,65.30000305175781,66.72000122070312,1593900
2012-09-07,67.29000091552734,66.75,66.88999938964844,67.19999694824219,1163600
2012-09-10,67.08000183105469,66.30000305175781,66.94999694824219,66.31999969482422,2214000
2012-09-11,66.3499984741211,65.9000015258789,66.30000305175781,65.9800033569336,2204300
2012-09-12,66.27999877929688,65.5999984741211,66.20999908447266,65.87000274658203,1845400
2012-09-13,66.30999755859375,65.0199966430664,65.68000030517578,66.12000274658203,2509400
2012-09-14,67.19999694824219,66.19999694824219,66.23999786376953,66.77999877929688,1870900
2012-09-17,67.0999984741211,66.41999816894531,66.56999969482422,66.62000274658203,1087300
2012-09-18,66.8499984741211,66.41000366210938,66.58000183105469,66.6500015258789,997200
2012-09-19,66.75,66.0,66.55000305175781,66.51000213623047,1019200
2012-09-20,66.37999725341797,65.8499984741211,66.13999938964844,66.27999877929688,1182100
2012-09-21,66.83000183105469,66.05000305175781,66.4800033569336,66.1500015258789,4062100
2012-09-24,66.45999908447266,65.23999786376953,65.72000122070312,66.37000274658203,1105300
2012-09-25,66.93000030517578,66.16999816894531,66.5,66.47000122070312,2257700
2012-09-26,67.19000244140625,66.52999877929688,66.58999633789062,66.61000061035156,1671100
2012-09-27,66.88999938964844,66.11000061035156,66.7699966430664,66.45999908447266,1234100
2012-09-28,66.47000122070312,65.66999816894531,66.11000061035156,66.12000274658203,1719800
2012-10-01,67.69999694824219,66.0,66.02999877929688,67.41999816894531,2114300
2012-10-02,67.73999786376953,66.93000030517578,67.44999694824219,67.30000305175781,1405400
2012-10-03,67.16999816894531,66.30999755859375,67.16999816894531,66.45999908447266,910600
2012-10-04,67.2699966430664,66.6500015258789,66.73999786376953,66.81999969482422,940800
2012-10-05,67.87999725341797,67.11000061035156,67.18000030517578,67.29000091552734,1145100
2012-10-08,67.05999755859375,66.41000366210938,67.0,66.44999694824219,1037000
2012-10-09,66.88999938964844,65.94000244140625,66.5199966430664,65.94000244140625,978600
2012-10-10,66.05999755859375,65.05999755859375,65.91999816894531,65.16000366210938,1331600
2012-10-11,66.04000091552734,65.52999877929688,65.56999969482422,65.58999633789062,902000
2012-10-12,66.63999938964844,65.77999877929688,65.83000183105469,66.0999984741211,920800
2012-10-15,66.36000061035156,65.9000015258789,66.25,66.16000366210938,966800
2012-10-16,67.37999725341797,66.33999633789062,66.54000091552734,67.22000122070312,1010700
2012-10-17,67.91000366210938,66.91000366210938,67.41000366210938,67.66000366210938,1023000
2012-10-18,68.7300033569336,67.2699966430664,67.51000213623047,68.58000183105469,1486800
2012-10-19,68.3499984741211,67.05999755859375,68.26000213623047,67.16999816894531,1747400
2012-10-22,67.68000030517578,66.54000091552734,67.0999984741211,67.1500015258789,1062600
2012-10-23,66.4800033569336,65.02999877929688,66.38999938964844,66.20999908447266,2029800
2012-10-24,68.75,65.4800033569336,65.58000183105469,67.79000091552734,2983600
2012-10-25,68.55999755859375,66.95999908447266,68.2300033569336,67.61000061035156,1544500
2012-10-26,67.68000030517578,66.75,67.55999755859375,67.31999969482422,1599900
2012-10-31,68.5,67.5199966430664,67.79000091552734,68.08000183105469,1631000
2012-11-01,69.73999786376953,68.0199966430664,68.29000091552734,69.41999816894531,2200600
2012-11-02,69.87999725341797,68.6500015258789,69.73999786376953,68.80999755859375,1866900
2012-11-05,68.80999755859375,67.97000122070312,68.80999755859375,68.37000274658203,1679900
2012-11-06,69.94999694824219,68.30000305175781,68.5999984741211,69.26000213623047,1635500
2012-11-07,68.0999984741211,65.7699966430664,68.06999969482422,66.58999633789062,3075200
2012-11-08,66.58000183105469,64.13999938964844,66.44999694824219,64.33000183105469,3382900
2012-11-09,65.16000366210938,64.13999938964844,64.30999755859375,64.44999694824219,2200900
2012-11-12,64.55999755859375,63.869998931884766,64.4800033569336,64.18000030517578,1416800
2012-11-13,64.63999938964844,63.599998474121094,63.650001525878906,63.75,1376100
2012-11-14,63.939998626708984,62.02000045776367,63.91999816894531,62.20000076293945,1964600
2012-11-15,62.54999923706055,61.84000015258789,62.099998474121094,62.13999938964844,1705500
2012-11-16,62.59000015258789,61.70000076293945,62.18000030517578,62.130001068115234,2340400
2012-11-19,63.90999984741211,62.63999938964844,62.810001373291016,63.90999984741211,2273800
2012-11-20,63.849998474121094,63.119998931884766,63.83000183105469,63.75,1833100
2012-11-21,64.56999969482422,63.59000015258789,63.79999923706055,64.36000061035156,1005500
2012-11-23,65.41000366210938,64.33999633789062,64.58999633789062,65.41000366210938,553500
2012-11-26,65.19000244140625,64.63999938964844,65.0,65.05999755859375,1392600
2012-11-27,65.5,64.7300033569336,64.97000122070312,64.95999908447266,1668800
2012-11-28,65.72000122070312,64.41000366210938,64.4800033569336,65.70999908447266,1435200
2012-11-29,66.61000061035156,65.5,66.0,66.52999877929688,1946900
2012-11-30,66.61000061035156,66.0999984741211,66.5,66.5,1935000
2012-12-03,66.9800033569336,65.29000091552734,66.77999877929688,65.69000244140625,1151700
2012-12-04,66.5199966430664,65.58000183105469,65.68000030517578,66.44000244140625,1535900
2012-12-05,67.1500015258789,65.73999786376953,66.44999694824219,66.87999725341797,1760400
2012-12-06,66.8499984741211,65.87000274658203,66.80000305175781,66.69999694824219,1530600
2012-12-07,67.22000122070312,66.4000015258789,67.08000183105469,67.19000244140625,1174400
2012-12-10,68.30000305175781,66.91000366210938,67.19000244140625,68.25,1713700
2012-12-11,69.19999694824219,68.30000305175781,68.5,68.97000122070312,1864600
2012-12-12,69.56999969482422,68.79000091552734,69.12999725341797,68.9000015258789,1646700
2012-12-13,68.98999786376953,67.9000015258789,68.9000015258789,68.0,1861400
2012-12-14,67.97000122070312,67.36000061035156,67.66000366210938,67.48999786376953,1445200
2012-12-17,68.37999725341797,67.5,67.62999725341797,68.0,1626800
2012-12-18,69.05000305175781,67.81999969482422,68.08000183105469,69.01000213623047,1714500
2012-12-19,69.7699966430664,68.7699966430664,68.94000244140625,69.5199966430664,1713400
2012-12-20,70.27999877929688,69.16999816894531,69.61000061035156,70.27999877929688,1811000
2012-12-21,70.43000030517578,69.30999755859375,69.33999633789062,70.4000015258789,3458400
2012-12-24,70.58999633789062,68.94000244140625,70.58999633789062,69.47000122070312,1096900
2012-12-26,70.18000030517578,69.0,69.61000061035156,69.04000091552734,1129900
2012-12-27,69.47000122070312,68.20999908447266,69.13999938964844,69.0199966430664,1057300
