Date,High_BA,Low_BA,Open_BA,Close_BA,Volume_BA
2010-04-15,72.61000061035156,71.33999633789062,71.33999633789062,72.08999633789062,2943700
2010-04-16,72.0999984741211,69.87999725341797,72.0999984741211,70.79000091552734,8071300
2010-04-19,71.27999877929688,70.16000366210938,70.2699966430664,70.95999908447266,4203100
2010-04-20,71.9800033569336,70.94999694824219,71.54000091552734,71.41000366210938,4759600
2010-04-21,74.6500015258789,71.51000213623047,71.51000213623047,74.16000366210938,12035700
2010-04-22,76.0,73.68000030517578,74.45999908447266,75.58999633789062,9088900
2010-04-23,75.68000030517578,74.55000305175781,75.04000091552734,75.12999725341797,5198200
2010-04-26,75.29000091552734,74.13999938964844,74.58000183105469,74.33999633789062,4023900
2010-04-27,74.93000030517578,72.2300033569336,74.6500015258789,72.4800033569336,6048300
2010-04-28,72.98999786376953,71.33999633789062,72.94999694824219,72.37000274658203,5699500
2010-04-29,74.0,72.66999816894531,73.0,73.79000091552734,5202000
2010-04-30,74.4800033569336,72.26000213623047,73.80000305175781,72.43000030517578,5600900
2010-05-03,74.69999694824219,72.45999908447266,72.62000274658203,74.38999938964844,5407700
2010-05-04,73.44999694824219,72.2300033569336,73.30999755859375,72.79000091552734,6229300
2010-05-05,72.04000091552734,70.44000244140625,71.9000015258789,71.0,5509200
2010-05-06,71.48999786376953,62.0,70.66000366210938,67.97000122070312,13769700
2010-05-07,69.12000274658203,65.80000305175781,68.29000091552734,66.72000122070312,8926100
2010-05-10,71.7300033569336,69.80000305175781,69.95999908447266,71.0,8841700
2010-05-11,72.66999816894531,70.13999938964844,70.30999755859375,71.41999816894531,6550300
2010-05-12,73.37000274658203,72.04000091552734,72.04000091552734,72.87000274658203,6330100
2010-05-13,73.30000305175781,71.55999755859375,72.66000366210938,71.76000213623047,3952900
2010-05-14,71.4000015258789,68.9800033569336,71.08000183105469,69.81999969482422,7952800
2010-05-17,70.37000274658203,67.62000274658203,70.36000061035156,69.68000030517578,4813600
2010-05-18,70.12999725341797,67.30000305175781,69.88999938964844,67.72000122070312,8881500
2010-05-19,67.55000305175781,65.29000091552734,66.8499984741211,66.20999908447266,9974000
2010-05-20,65.11000061035156,62.79999923706055,65.0,63.0,10899800
2010-05-21,65.0,61.38999938964844,61.9900016784668,64.55999755859375,10882600
2010-05-24,64.61000061035156,63.060001373291016,63.65999984741211,63.150001525878906,6160500
2010-05-25,62.970001220703125,60.61000061035156,61.0,62.779998779296875,6903200
2010-05-26,65.41000366210938,63.0,63.599998474121094,63.2599983215332,7386100
2010-05-27,65.2300033569336,63.90999984741211,64.86000061035156,65.12999725341797,7443400
2010-05-28,65.26000213623047,63.5099983215332,65.1500015258789,64.18000030517578,5775600
2010-06-01,65.19999694824219,62.86000061035156,64.2699966430664,62.95000076293945,6318500
2010-06-02,64.37000274658203,62.060001373291016,63.38999938964844,64.33999633789062,4587900
2010-06-03,64.83999633789062,63.5099983215332,64.83999633789062,64.30999755859375,3775600
2010-06-04,63.40999984741211,60.93000030517578,63.25,61.150001525878906,8228800
2010-06-07,61.70000076293945,60.06999969482422,61.689998626708984,60.11000061035156,5918400
2010-06-08,61.099998474121094,59.84000015258789,60.33000183105469,61.02000045776367,7191200
2010-06-09,63.18000030517578,61.16999816894531,61.47999954223633,61.709999084472656,7726900
2010-06-10,64.01000213623047,62.29999923706055,62.810001373291016,63.88999938964844,5682900
2010-06-11,65.69999694824219,63.150001525878906,63.15999984741211,65.37999725341797,8461800
2010-06-14,66.55000305175781,64.70999908447266,66.22000122070312,64.81999969482422,6000100
2010-06-15,67.56999969482422,65.47000122070312,65.66999816894531,67.4800033569336,6400600
2010-06-16,67.55999755859375,66.5999984741211,66.93000030517578,67.02999877929688,4451700
2010-06-17,67.48999786376953,65.87999725341797,67.4800033569336,67.26000213623047,3637100
2010-06-18,68.13999938964844,67.16000366210938,67.37999725341797,67.95999908447266,6213700
2010-06-21,69.33999633789062,67.56999969482422,68.94999694824219,67.97000122070312,4109500
2010-06-22,68.47000122070312,66.1500015258789,67.97000122070312,66.27999877929688,4188200
2010-06-23,67.87999725341797,65.6500015258789,66.41999816894531,67.44999694824219,6098600
2010-06-24,68.23999786376953,67.13999938964844,67.16999816894531,67.43000030517578,7768700
2010-06-25,68.7699966430664,66.66999816894531,67.30999755859375,68.7699966430664,13325500
2010-06-28,68.62000274658203,67.26000213623047,68.43000030517578,67.30000305175781,5517000
2010-06-29,66.19999694824219,62.560001373291016,66.11000061035156,63.040000915527344,9210000
2010-06-30,64.20999908447266,62.58000183105469,63.04999923706055,62.75,7102200
2010-07-01,62.720001220703125,61.310001373291016,62.47999954223633,62.2599983215332,6465100
2010-07-02,62.5,61.16999816894531,62.31999969482422,61.939998626708984,3561300
2010-07-06,63.02000045776367,60.650001525878906,62.709999084472656,61.36000061035156,5444200
2010-07-07,63.369998931884766,61.029998779296875,61.47999954223633,63.29999923706055,4785100
2010-07-08,64.88999938964844,63.54999923706055,64.08999633789062,64.7300033569336,4489200
2010-07-09,65.19999694824219,64.01000213623047,65.19999694824219,64.66000366210938,3145000
2010-07-12,64.9800033569336,64.01000213623047,64.55000305175781,64.33999633789062,2299500
2010-07-13,65.36000061035156,64.18000030517578,65.1500015258789,64.43000030517578,6208300
2010-07-14,65.38999938964844,64.05000305175781,64.29000091552734,64.75,3822500
2010-07-15,65.77999877929688,63.36000061035156,65.6500015258789,64.37000274658203,8068800
2010-07-16,64.26000213623047,61.68000030517578,63.959999084472656,61.900001525878906,7016400
2010-07-19,63.36000061035156,62.040000915527344,62.720001220703125,63.18000030517578,5031500
2010-07-20,64.0,61.83000183105469,62.2599983215332,63.880001068115234,5068600
2010-07-21,64.80999755859375,62.66999816894531,64.4000015258789,63.18000030517578,4459500
2010-07-22,67.11000061035156,64.0199966430664,64.0199966430664,66.5999984741211,7572300
2010-07-23,68.16999816894531,66.36000061035156,66.48999786376953,67.93000030517578,5023400
2010-07-26,68.98999786376953,68.0,68.1500015258789,68.8499984741211,5836600
2010-07-27,69.75,68.4000015258789,69.25,68.62000274658203,5686800
2010-07-28,68.0,66.9000015258789,67.62000274658203,67.31999969482422,5540700
2010-07-29,68.52999877929688,66.69000244140625,67.8499984741211,67.22000122070312,4458600
2010-07-30,68.37999725341797,66.47000122070312,66.61000061035156,68.13999938964844,6022000
2010-08-02,69.93000030517578,68.5,69.01000213623047,69.69000244140625,5430800
2010-08-03,70.0,68.93000030517578,69.30999755859375,69.54000091552734,3773400
2010-08-04,69.93000030517578,69.16000366210938,69.41999816894531,69.25,3860000
2010-08-05,69.25,68.33000183105469,68.7300033569336,68.70999908447266,4312900
2010-08-06,68.72000122070312,67.36000061035156,68.02999877929688,68.69999694824219,4498800
2010-08-09,69.47000122070312,68.44999694824219,69.16999816894531,68.98999786376953,2904300
2010-08-10,68.97000122070312,67.54000091552734,68.29000091552734,68.62000274658203,4126200
2010-08-11,67.26000213623047,64.91999816894531,67.18000030517578,65.5999984741211,5230700
2010-08-12,65.2699966430664,64.44000244140625,64.6500015258789,64.69999694824219,3847700
2010-08-13,65.69999694824219,64.54000091552734,64.58999633789062,64.83999633789062,3665200
2010-08-16,64.93000030517578,63.650001525878906,64.2699966430664,64.4000015258789,3033200
2010-08-17,66.91000366210938,64.6500015258789,65.16000366210938,65.98999786376953,4303900
2010-08-18,66.36000061035156,64.98999786376953,66.05000305175781,66.0,2812800
2010-08-19,65.81999969482422,64.1500015258789,65.73999786376953,64.62000274658203,4200700
2010-08-20,64.7300033569336,63.59000015258789,64.19999694824219,64.5999984741211,3865900
2010-08-23,65.23999786376953,63.209999084472656,65.08999633789062,63.29999923706055,3887800
2010-08-24,62.810001373291016,60.529998779296875,62.54999923706055,60.93000030517578,9981400
2010-08-25,61.11000061035156,59.47999954223633,60.4900016784668,60.7599983215332,5143200
2010-08-26,62.560001373291016,61.06999969482422,61.36000061035156,61.31999969482422,4883300
2010-08-27,63.34000015258789,60.56999969482422,61.130001068115234,63.15999984741211,6851600
2010-08-30,63.189998626708984,62.099998474121094,63.0,62.099998474121094,3279200
2010-08-31,62.18000030517578,60.79999923706055,62.0,61.130001068115234,5309500
2010-09-01,63.09000015258789,61.65999984741211,61.790000915527344,62.290000915527344,5688800
2010-09-02,63.38999938964844,62.20000076293945,62.34000015258789,63.38999938964844,3465800
2010-09-03,65.41999816894531,64.08999633789062,64.47000122070312,64.63999938964844,3471600
2010-09-07,64.25,63.290000915527344,64.25,63.41999816894531,2529800
2010-09-08,65.0,63.58000183105469,63.599998474121094,64.5,3747800
2010-09-09,65.62999725341797,62.95000076293945,65.51000213623047,63.439998626708984,4190700
2010-09-10,64.0999984741211,62.959999084472656,63.380001068115234,63.84000015258789,3210300
2010-09-13,64.9800033569336,63.91999816894531,64.7300033569336,64.19000244140625,3119100
2010-09-14,64.3499984741211,62.43000030517578,64.0199966430664,62.7599983215332,6025500
2010-09-15,62.790000915527344,61.88999938964844,62.4900016784668,62.72999954223633,4928100
2010-09-16,63.349998474121094,62.20000076293945,62.38999938964844,62.58000183105469,4676500
2010-09-17,63.34000015258789,62.0,63.2599983215332,62.95000076293945,10702700
2010-09-20,63.900001525878906,62.529998779296875,62.9900016784668,63.720001220703125,4169100
2010-09-21,64.5,63.38999938964844,63.79999923706055,64.2300033569336,5361200
2010-09-22,64.86000061035156,63.630001068115234,64.37999725341797,63.900001525878906,3635500
2010-09-23,63.4900016784668,62.560001373291016,63.310001373291016,62.650001525878906,3656800
2010-09-24,64.83000183105469,63.33000183105469,63.52000045776367,64.5999984741211,4626900
2010-09-27,64.69999694824219,63.79999923706055,64.61000061035156,63.88999938964844,2762400
2010-09-28,64.66999816894531,62.939998626708984,63.849998474121094,64.5199966430664,3561500
2010-09-29,66.26000213623047,64.44000244140625,64.70999908447266,65.97000122070312,5874700
2010-09-30,67.97000122070312,66.05000305175781,67.08999633789062,66.54000091552734,8214300
2010-10-01,67.9800033569336,66.66999816894531,67.54000091552734,66.83000183105469,4483000
2010-10-04,67.88999938964844,65.86000061035156,66.56999969482422,66.33000183105469,4073700
2010-10-05,68.9800033569336,67.0199966430664,67.0199966430664,68.5999984741211,7517800
2010-10-06,69.38999938964844,68.41000366210938,68.61000061035156,68.58000183105469,4718400
2010-10-07,69.13999938964844,67.80000305175781,68.97000122070312,68.45999908447266,5501400
2010-10-08,69.70999908447266,68.1500015258789,68.47000122070312,69.2300033569336,3335700
2010-10-11,70.25,69.2300033569336,69.51000213623047,69.98999786376953,3469400
2010-10-12,70.5999984741211,68.91000366210938,70.16000366210938,70.22000122070312,4381600
2010-10-13,72.16999816894531,70.66000366210938,70.7300033569336,71.47000122070312,6038900
2010-10-14,72.0,70.8499984741211,71.7300033569336,71.36000061035156,3841500
2010-10-15,71.9000015258789,70.05000305175781,71.8499984741211,70.11000061035156,5641300
2010-10-18,71.05000305175781,70.02999877929688,70.19000244140625,70.2300033569336,4818500
2010-10-19,69.95999908447266,68.3499984741211,69.56999969482422,69.05000305175781,4493400
2010-10-20,71.94000244140625,69.56999969482422,70.0,71.36000061035156,8067700
2010-10-21,71.87999725341797,70.56999969482422,71.61000061035156,71.5,4622700
2010-10-22,71.62999725341797,70.61000061035156,71.37999725341797,71.26000213623047,3062400
2010-10-25,72.48999786376953,71.47000122070312,71.68000030517578,71.66000366210938,4802900
2010-10-26,71.6500015258789,70.7300033569336,71.0999984741211,71.30000305175781,3544500
2010-10-27,71.11000061035156,69.70999908447266,70.87000274658203,70.86000061035156,3808200
2010-10-28,71.79000091552734,70.3499984741211,71.30000305175781,71.2699966430664,4119800
2010-10-29,71.45999908447266,70.36000061035156,71.1500015258789,70.63999938964844,3192300
2010-11-01,71.88999938964844,69.91000366210938,70.70999908447266,70.4800033569336,3321400
2010-11-02,70.9800033569336,68.80000305175781,70.8499984741211,69.77999877929688,6339800
2010-11-03,69.7300033569336,68.04000091552734,69.66000366210938,68.94000244140625,4670800
2010-11-04,71.58000183105469,69.77999877929688,70.0,70.8499984741211,5758100
2010-11-05,71.6500015258789,70.5,70.8499984741211,71.2699966430664,3625800
2010-11-08,70.41000366210938,69.75,70.05999755859375,70.20999908447266,4171600
2010-11-09,70.55000305175781,68.83000183105469,70.2699966430664,69.25,4587500
2010-11-10,67.69000244140625,66.79000091552734,67.69000244140625,67.06999969482422,10494700
2010-11-11,66.69999694824219,65.04000091552734,66.55000305175781,65.37000274658203,10033700
2010-11-12,65.25,63.0099983215332,65.01000213623047,63.09000015258789,16721500
2010-11-15,64.0999984741211,62.619998931884766,63.349998474121094,63.61000061035156,10964500
2010-11-16,63.349998474121094,61.84000015258789,63.349998474121094,62.779998779296875,9615800
2010-11-17,63.02000045776367,62.16999816894531,62.66999816894531,62.5,8173300
2010-11-18,64.72000122070312,62.720001220703125,63.349998474121094,64.61000061035156,11578500
2010-11-19,64.73999786376953,63.38999938964844,64.52999877929688,63.59000015258789,8824700
2010-11-22,64.16999816894531,62.79999923706055,63.02000045776367,64.02999877929688,5908600
2010-11-23,64.11000061035156,63.099998474121094,63.43000030517578,63.599998474121094,6567900
2010-11-24,65.58000183105469,64.0199966430664,64.37999725341797,65.41000366210938,6205700
2010-11-26,65.45999908447266,64.66999816894531,65.08999633789062,64.80000305175781,2279600
2010-11-29,64.69999694824219,63.439998626708984,64.33000183105469,64.36000061035156,4385000
2010-11-30,64.20999908447266,63.470001220703125,63.72999954223633,63.77000045776367,5814100
2010-12-01,65.79000091552734,64.5199966430664,64.66000366210938,65.72000122070312,7515200
2010-12-02,66.80000305175781,65.55000305175781,65.62000274658203,66.58999633789062,4760700
2010-12-03,66.68000030517578,65.94999694824219,66.58000183105469,66.54000091552734,3355900
2010-12-06,66.95999908447266,65.97000122070312,66.41000366210938,66.58999633789062,3455000
2010-12-07,67.38999938964844,66.01000213623047,67.04000091552734,66.2300033569336,4732800
2010-12-08,66.55999755859375,64.91999816894531,66.19000244140625,65.18000030517578,5230600
2010-12-09,65.61000061035156,64.4000015258789,65.61000061035156,64.61000061035156,5188300
2010-12-10,64.7699966430664,63.959999084472656,64.62999725341797,64.16000366210938,5501700
2010-12-13,64.37999725341797,63.630001068115234,64.2300033569336,63.790000915527344,4819600
2010-12-14,65.11000061035156,63.68000030517578,63.849998474121094,64.48999786376953,6304500
2010-12-15,64.69000244140625,64.08999633789062,64.29000091552734,64.23999786376953,3434800
2010-12-16,64.8499984741211,63.709999084472656,64.33000183105469,64.4000015258789,5169100
2010-12-17,65.29000091552734,64.3499984741211,64.88999938964844,65.02999877929688,8884700
2010-12-20,64.7699966430664,62.81999969482422,64.73999786376953,63.27000045776367,9711000
2010-12-21,64.3499984741211,63.279998779296875,63.61000061035156,64.19000244140625,5092900
2010-12-22,65.13999938964844,64.01000213623047,64.44999694824219,64.61000061035156,5256000
2010-12-23,65.12000274658203,64.33000183105469,64.55999755859375,65.05999755859375,3328900
2010-12-27,64.91000366210938,64.33000183105469,64.7300033569336,64.75,2548500
2010-12-28,65.0,64.33000183105469,64.80999755859375,64.86000061035156,2635100
2010-12-29,65.19999694824219,64.62000274658203,65.0,65.05000305175781,2504700
2010-12-30,65.2300033569336,64.7300033569336,65.11000061035156,65.01000213623047,2342900
2010-12-31,65.29000091552734,64.62000274658203,64.9000015258789,65.26000213623047,2137400
2011-01-03,66.68000030517578,66.0,66.1500015258789,66.4000015258789,8072900
2011-01-04,67.61000061035156,66.51000213623047,66.79000091552734,66.94000244140625,7979900
2011-01-05,67.55000305175781,66.48999786376953,66.55000305175781,67.4800033569336,5890000
2011-01-06,69.3499984741211,67.45999908447266,67.45999908447266,68.80000305175781,7507200
2011-01-07,70.0999984741211,68.80000305175781,69.16000366210938,69.37999725341797,6797000
2011-01-10,69.66000366210938,68.3499984741211,69.41999816894531,69.08999633789062,4397400
2011-01-11,69.87999725341797,68.66999816894531,69.47000122070312,68.95999908447266,4443600
2011-01-12,70.48999786376953,69.51000213623047,69.5999984741211,70.1500015258789,5935800
2011-01-13,70.5,69.62000274658203,70.29000091552734,69.83000183105469,4040100
2011-01-14,70.19999694824219,69.38999938964844,69.55000305175781,70.06999969482422,4551500
2011-01-18,72.56999969482422,70.2300033569336,70.86000061035156,72.47000122070312,9630700
2011-01-19,72.98999786376953,71.18000030517578,72.68000030517578,71.7300033569336,8590500
2011-01-20,71.95999908447266,70.36000061035156,71.3499984741211,71.12000274658203,6909400
2011-01-21,72.22000122070312,71.33999633789062,71.91000366210938,71.68000030517578,4441200
2011-01-24,72.81999969482422,71.51000213623047,71.5199966430664,72.7300033569336,5497100
2011-01-25,72.7300033569336,71.30999755859375,72.48999786376953,72.23999786376953,5186700
2011-01-26,70.4800033569336,69.11000061035156,69.98999786376953,70.0199966430664,13111000
2011-01-27,71.0,70.0,70.01000213623047,70.55999755859375,5743600
2011-01-28,70.94999694824219,69.0,70.80000305175781,69.2300033569336,5376400
2011-01-31,69.95999908447266,69.12000274658203,69.26000213623047,69.4800033569336,4559800
2011-02-01,70.5,69.5999984741211,70.0,70.29000091552734,4780400
2011-02-02,71.19000244140625,69.80000305175781,69.83000183105469,71.0,4249100
2011-02-03,71.37999725341797,70.62000274658203,71.0,70.9800033569336,5092000
2011-02-04,71.63999938964844,70.68000030517578,70.9000015258789,71.37999725341797,4079200
2011-02-07,72.11000061035156,71.1500015258789,71.43000030517578,71.93000030517578,4153200
2011-02-08,72.81999969482422,72.0199966430664,72.16999816894531,72.70999908447266,4083900
2011-02-09,72.70999908447266,72.0,72.38999938964844,72.62999725341797,4565700
2011-02-10,72.98999786376953,71.8499984741211,72.43000030517578,72.66000366210938,4917000
2011-02-11,72.69000244140625,71.93000030517578,72.23999786376953,72.13999938964844,4076100
2011-02-14,72.69999694824219,71.5999984741211,72.69999694824219,72.26000213623047,4091200
2011-02-15,72.0199966430664,71.08999633789062,71.91999816894531,71.4000015258789,4387500
2011-02-16,72.62000274658203,71.45999908447266,71.70999908447266,72.4800033569336,4456600
2011-02-17,72.51000213623047,71.94000244140625,72.41999816894531,72.23999786376953,3046400
2011-02-18,73.5199966430664,72.12999725341797,72.12999725341797,73.04000091552734,5358600
2011-02-22,72.48999786376953,70.37999725341797,72.3499984741211,70.93000030517578,5560100
2011-02-23,71.48999786376953,70.0,70.94000244140625,70.2300033569336,5551900
2011-02-24,72.5,70.08999633789062,70.3499984741211,70.76000213623047,7015600
2011-02-25,74.29000091552734,72.05999755859375,73.94000244140625,72.30000305175781,8127200
2011-02-28,72.9000015258789,71.69999694824219,72.47000122070312,72.01000213623047,4098500
2011-03-01,72.2300033569336,69.98999786376953,71.93000030517578,70.12000274658203,5186200
2011-03-02,70.4000015258789,68.5999984741211,70.11000061035156,69.56999969482422,7069500
2011-03-03,71.83000183105469,70.12999725341797,70.12999725341797,71.70999908447266,5457700
2011-03-04,71.87000274658203,70.27999877929688,71.80000305175781,71.80000305175781,5702900
2011-03-07,72.06999969482422,69.91000366210938,71.5999984741211,70.87999725341797,5132000
2011-03-08,72.5,71.18000030517578,71.4800033569336,72.04000091552734,5656300
2011-03-09,72.41999816894531,71.33000183105469,72.01000213623047,72.08999633789062,5379600
2011-03-10,72.38999938964844,70.51000213623047,71.30999755859375,71.29000091552734,5505700
2011-03-11,71.88999938964844,70.26000213623047,70.29000091552734,71.63999938964844,3855800
2011-03-14,71.2300033569336,69.9000015258789,71.16999816894531,70.73999786376953,4378000
2011-03-15,70.2300033569336,68.33999633789062,68.33999633789062,69.69000244140625,6247600
2011-03-16,69.66999816894531,67.33999633789062,69.2300033569336,67.69000244140625,9623800
2011-03-17,69.02999877929688,67.8499984741211,68.58000183105469,68.30000305175781,4408800
2011-03-18,69.58000183105469,68.66999816894531,69.20999908447266,69.0999984741211,5061200
2011-03-21,71.68000030517578,70.04000091552734,70.29000091552734,71.19999694824219,5297900
2011-03-22,72.0999984741211,70.72000122070312,71.18000030517578,71.8499984741211,4725000
2011-03-23,73.06999969482422,71.13999938964844,71.62000274658203,72.72000122070312,5332400
2011-03-24,73.33000183105469,72.33000183105469,73.23999786376953,72.76000213623047,4360200
2011-03-25,73.5,72.33000183105469,72.94000244140625,73.33999633789062,4696900
2011-03-28,73.69000244140625,73.11000061035156,73.5,73.30000305175781,3857300
2011-03-29,73.93000030517578,73.02999877929688,73.06999969482422,73.62000274658203,4782500
2011-03-30,74.13999938964844,73.3499984741211,73.93000030517578,73.80000305175781,3875400
2011-03-31,74.47000122070312,73.47000122070312,73.80999755859375,73.93000030517578,4199200
2011-04-01,74.8499984741211,73.94000244140625,74.29000091552734,74.01000213623047,3867600
2011-04-04,74.11000061035156,73.37000274658203,73.37999725341797,73.94999694824219,3697100
2011-04-05,74.44999694824219,72.70999908447266,73.51000213623047,73.2300033569336,5217600
2011-04-06,73.93000030517578,72.80000305175781,73.33000183105469,73.72000122070312,4803600
2011-04-07,74.58000183105469,73.68000030517578,73.73999786376953,74.29000091552734,4373400
2011-04-08,74.8499984741211,73.04000091552734,74.66000366210938,73.47000122070312,3099500
2011-04-11,74.27999877929688,73.5,73.6500015258789,73.76000213623047,2694600
2011-04-12,73.58000183105469,72.95999908447266,73.22000122070312,73.08000183105469,3441100
2011-04-13,73.70999908447266,71.55000305175781,73.33000183105469,72.12999725341797,5078400
2011-04-14,72.47000122070312,70.87999725341797,71.83000183105469,72.30000305175781,4091600
2011-04-15,72.9800033569336,72.0199966430664,72.44999694824219,72.5999984741211,4176600
2011-04-18,73.27999877929688,71.75,72.72000122070312,72.79000091552734,6225500
2011-04-19,73.62999725341797,72.63999938964844,72.97000122070312,73.1500015258789,4352000
2011-04-20,75.31999969482422,74.1500015258789,74.20999908447266,75.06999969482422,6356300
2011-04-21,75.73999786376953,75.08000183105469,75.43000030517578,75.44000244140625,3157100
2011-04-25,75.55999755859375,74.68000030517578,75.51000213623047,74.9000015258789,2524200
2011-04-26,75.8499984741211,75.01000213623047,75.30999755859375,75.55000305175781,5100900
2011-04-27,77.30999755859375,75.05000305175781,76.02999877929688,76.12000274658203,7462400
2011-04-28,78.86000061035156,76.0199966430664,76.02999877929688,78.55000305175781,7359700
2011-04-29,80.33999633789062,78.8499984741211,78.8499984741211,79.77999877929688,8050400
2011-05-02,80.6500015258789,79.16000366210938,80.3499984741211,79.52999877929688,5633300
2011-05-03,80.20999908447266,79.01000213623047,79.23999786376953,79.51000213623047,4728000
2011-05-04,80.0,78.76000213623047,79.69999694824219,78.83999633789062,5735200
2011-05-05,79.73999786376953,78.08999633789062,78.5199966430664,78.44999694824219,4718900
2011-05-06,80.04000091552734,78.97000122070312,79.13999938964844,79.30999755859375,4565800
2011-05-09,80.1500015258789,79.1500015258789,79.30999755859375,79.63999938964844,3137600
2011-05-10,80.41999816894531,79.76000213623047,79.76000213623047,79.94999694824219,3852400
2011-05-11,79.80000305175781,78.7300033569336,79.63999938964844,79.08000183105469,3853700
2011-05-12,79.75,78.4800033569336,79.04000091552734,79.41000366210938,3700000
2011-05-13,80.08999633789062,78.55999755859375,79.61000061035156,79.02999877929688,3808500
2011-05-16,78.80999755859375,77.6500015258789,78.66000366210938,77.7699966430664,3800400
2011-05-17,77.7300033569336,75.83000183105469,77.61000061035156,76.68000030517578,5191100
2011-05-18,77.48999786376953,76.5999984741211,76.77999877929688,77.13999938964844,3634200
2011-05-19,78.44999694824219,77.25,77.41000366210938,78.0199966430664,3340900
2011-05-20,77.98999786376953,77.26000213623047,77.88999938964844,77.5199966430664,4000400
2011-05-23,76.76000213623047,75.7699966430664,76.55000305175781,76.27999877929688,3587300
2011-05-24,76.70999908447266,75.23999786376953,76.45999908447266,75.56999969482422,3783700
2011-05-25,76.77999877929688,75.12999725341797,75.26000213623047,76.31999969482422,4134000
2011-05-26,76.91999816894531,75.94000244140625,76.54000091552734,76.66000366210938,4377000
2011-05-27,77.5,76.62000274658203,77.02999877929688,76.98999786376953,3202700
2011-05-31,78.3499984741211,77.41000366210938,77.80000305175781,78.02999877929688,4706400
2011-06-01,78.0999984741211,75.26000213623047,77.94999694824219,75.3499984741211,5259100
2011-06-02,76.33999633789062,75.30000305175781,75.44000244140625,75.69000244140625,3606200
2011-06-03,75.05000305175781,74.08999633789062,74.70999908447266,74.83999633789062,4239300
2011-06-06,75.2699966430664,74.41999816894531,74.76000213623047,74.58000183105469,3310200
2011-06-07,75.0999984741211,74.16000366210938,74.79000091552734,74.18000030517578,3387500
2011-06-08,74.4000015258789,73.6500015258789,74.12999725341797,73.8499984741211,3772100
2011-06-09,74.55000305175781,73.43000030517578,73.83000183105469,74.18000030517578,2960800
2011-06-10,74.0,72.61000061035156,73.80999755859375,72.69000244140625,5139600
2011-06-13,73.41000366210938,72.69000244140625,73.05999755859375,72.94000244140625,4087300
2011-06-14,75.0199966430664,73.19000244140625,73.33999633789062,74.63999938964844,4775700
2011-06-15,75.51000213623047,73.56999969482422,74.06999969482422,73.8499984741211,6531900
2011-06-16,74.58000183105469,73.44999694824219,73.73999786376953,74.01000213623047,4446500
2011-06-17,74.93000030517578,73.76000213623047,74.62000274658203,74.16000366210938,5536100
2011-06-20,74.80000305175781,73.51000213623047,73.95999908447266,74.5199966430664,3809600
2011-06-21,75.0199966430664,73.77999877929688,75.0199966430664,73.9800033569336,5493900
2011-06-22,73.66000366210938,72.05999755859375,73.58999633789062,72.12000274658203,7232200
2011-06-23,71.62999725341797,70.29000091552734,71.16999816894531,71.25,8038400
2011-06-24,71.56999969482422,70.7300033569336,71.37000274658203,71.26000213623047,6088500
2011-06-27,71.94000244140625,71.33000183105469,71.44000244140625,71.62000274658203,4028200
2011-06-28,72.23999786376953,71.4000015258789,71.81999969482422,72.08999633789062,3837900
2011-06-29,72.95999908447266,71.86000061035156,72.22000122070312,72.72000122070312,3913800
2011-06-30,74.0999984741211,72.9000015258789,73.0,73.93000030517578,4245300
2011-07-01,74.7300033569336,73.80000305175781,73.80999755859375,74.2699966430664,3647800
2011-07-05,74.7300033569336,73.8499984741211,74.16999816894531,74.1500015258789,3130300
2011-07-06,75.16000366210938,74.01000213623047,74.12999725341797,74.73999786376953,3757800
2011-07-07,76.19999694824219,74.8499984741211,75.33000183105469,75.98999786376953,4976900
2011-07-08,75.58000183105469,74.56999969482422,75.58000183105469,75.06999969482422,4051200
2011-07-11,74.7300033569336,73.0,74.16999816894531,73.3499984741211,4379000
2011-07-12,73.86000061035156,71.79000091552734,73.62000274658203,71.93000030517578,5773000
2011-07-13,73.25,71.86000061035156,72.55999755859375,72.16999816894531,4707700
2011-07-14,72.31999969482422,71.0,71.94000244140625,71.19000244140625,5691200
2011-07-15,71.70999908447266,70.8499984741211,71.69999694824219,71.27999877929688,4058500
2011-07-18,70.69999694824219,69.06999969482422,70.66000366210938,69.55000305175781,7294900
2011-07-19,70.98999786376953,69.30999755859375,70.11000061035156,70.52999877929688,7434200
2011-07-20,73.30000305175781,70.76000213623047,71.12000274658203,72.06999969482422,8026000
2011-07-21,73.25,72.0,72.58000183105469,72.88999938964844,4301500
2011-07-22,73.19000244140625,72.23999786376953,73.19000244140625,72.66999816894531,2921300
2011-07-25,72.01000213623047,71.01000213623047,71.37999725341797,71.30999755859375,3990800
2011-07-26,71.44000244140625,69.86000061035156,71.37999725341797,70.16000366210938,7061900
2011-07-27,73.19999694824219,70.52999877929688,71.7300033569336,70.62999725341797,9806900
2011-07-28,72.33000183105469,70.58999633789062,71.0,70.66000366210938,5448400
2011-07-29,71.11000061035156,69.25,70.0,70.47000122070312,5962000
2011-08-01,71.62999725341797,69.52999877929688,71.61000061035156,70.33000183105469,5554600
2011-08-02,70.29000091552734,67.69000244140625,69.55999755859375,67.69999694824219,7052400
2011-08-03,68.11000061035156,66.0999984741211,67.88999938964844,67.33999633789062,6749800
2011-08-04,66.37999725341797,63.0,66.36000061035156,63.09000015258789,10707100
2011-08-05,64.44999694824219,61.40999984741211,64.08999633789062,62.75,11643100
